"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"GABPB1",634.541954859887,-0.18216723678434,0.157770459270996,0.00488176362327846,0.479066242095353,FALSE
"GPR65",3162.8549707378,-0.209988210480009,0.190881808916872,0.00475666276973796,0.479066242095353,FALSE
"ICT1",424.849770069865,-0.147811669994105,0.110430701631663,0.00445979973663004,0.479066242095353,FALSE
"IFNGR1",1709.14255490646,-0.29018692525617,0.296322111764023,0.00436279958611545,0.479066242095353,FALSE
"KBTBD8",117.846814416765,-0.351227412958753,0.984765794921371,0.004931655846168,0.479066242095353,FALSE
"LCORL",211.183750662719,0.0171198694898691,0.0374501047133126,0.00440348270775453,0.479066242095353,FALSE
"LOC100130231",4704.97620668022,0.212909334705631,0.179544409186441,0.00483528062716284,0.479066242095353,FALSE
"PLEKHO2",457.207605311229,0.259805119579703,0.296633233108358,0.00478625189335345,0.479066242095353,FALSE
"PTP4A3",203.339835635184,0.382581918467252,0.998236068247121,0.00491847307163104,0.479066242095353,FALSE
"RUFY1",366.571743843856,0.230990351596606,0.213624389818946,0.00453356116854526,0.479066242095353,FALSE
"SH3D19",30.4386814640539,-0.00796483345424162,0.0318362632098664,0.00408916758238951,0.479066242095353,FALSE
"ZC3H13",1272.52330662149,0.190384047701768,0.152156967757618,0.00440565715959165,0.479066242095353,FALSE
"ZFC3H1",828.917152610077,0.27965757949461,0.29121503782604,0.00454515464296114,0.479066242095353,FALSE
"ZNF276",826.006906345549,0.198101836782537,0.184865424865085,0.00485815596186824,0.479066242095353,FALSE
"C6orf62",6619.56280835563,-0.139283629278136,0.122635532538715,0.00509320075864562,0.481347893920254,FALSE
"CAMK2G",948.036410748711,0.163332143897102,0.143305666542695,0.00503776416250713,0.481347893920254,FALSE
"ROCK1",1806.44354341939,0.184013381416215,0.163988499079134,0.00508517882368393,0.481347893920254,FALSE
"ACOT9",835.144187809905,-0.177908957279276,0.176093485048235,0.0051843193414845,0.486101375735413,FALSE
"LCMT1",763.29209672485,0.156467915457837,0.135331331261683,0.00525927275837703,0.487160299794084,FALSE
"XPC",1188.83708375494,0.150888542140666,0.122090242263865,0.00530276443927115,0.487160299794084,FALSE
"ZNF773",113.80023345836,-0.0115589502239746,0.033472080810125,0.00531834388421489,0.487160299794084,FALSE
"ARFRP1",821.630940445877,0.172925805867307,0.240065202146723,0.00615206225816238,0.489235930152431,FALSE
"CASP2",1021.60551202546,0.0237977228096657,0.0447608336531707,0.00597213080811658,0.489235930152431,FALSE
"CEBPD",213.406275660933,-0.00653278797253058,0.0313477553924779,0.00588100682273495,0.489235930152431,FALSE
"CTBP1",1347.78945465629,-0.113018295476562,0.130895818791782,0.00618871819919312,0.489235930152431,FALSE
"DNMT1",1577.51785635169,0.135838973318146,0.118981591428746,0.00586631995745528,0.489235930152431,FALSE
"ERICH1",603.250280457988,0.149616382387985,0.126283149667995,0.0055230927493696,0.489235930152431,FALSE
"GTF3C1",1393.57619122936,-0.178792925169581,0.260455049907616,0.00579601905833174,0.489235930152431,FALSE
"HIST4H4",22.7839490821509,0.00614253078077166,0.0312238186188952,0.00591509446721602,0.489235930152431,FALSE
"KARS",3747.78911936551,-0.135844552377532,0.127368772900217,0.00606708197973211,0.489235930152431,FALSE
"KIAA0907",210.256518470257,0.0159449933668444,0.0364115635638087,0.00572118884078516,0.489235930152431,FALSE
"MSTO2P",21.1764158800615,0.0104321519803642,0.0328761258104933,0.00616293530373606,0.489235930152431,FALSE
"NAP1L4",2955.83653143587,0.128556375208767,0.0985636916297681,0.00545660968686995,0.489235930152431,FALSE
"RPGR",150.50532591832,0.0125396937144646,0.0340336218432882,0.00583909937371722,0.489235930152431,FALSE
"RPP38",450.746110252997,-0.0272921733882041,0.0500755666551827,0.00613388392370481,0.489235930152431,FALSE
"RSBN1L",98.6688449666956,0.0166387178321535,0.0369616983371734,0.0058047652793454,0.489235930152431,FALSE
"SBDSP1",994.682669858423,-0.160732164872503,0.184466068483699,0.00588189756881424,0.489235930152431,FALSE
"SERP1",4077.30257208979,-0.157567634362145,0.128884753952038,0.00569922817729083,0.489235930152431,FALSE
"SLC27A3",516.98569295641,0.216321223185469,0.283631127341563,0.00540152754992952,0.489235930152431,FALSE
"SPATA5L1",128.835496170284,0.0124676976854289,0.034007530803493,0.00597470635496911,0.489235930152431,FALSE
"UBE2G2",2224.4383962508,-0.132331390297164,0.12027312726001,0.00620378110959163,0.489235930152431,FALSE
"ZNF532",44.7670305944862,-0.00607758580495877,0.0312159122598818,0.0059592452659643,0.489235930152431,FALSE
"PEX2",1031.25793835219,-0.0267698522027758,0.0491747030978151,0.0062690747842419,0.491132516649687,FALSE
"RPP14",346.407912450888,-0.0216529256207084,0.0419801743518291,0.00639621715562303,0.49781799927555,FALSE
"CALU",862.155832244222,-0.0229512004656134,0.0436511776549606,0.0070876746257171,0.49859726224617,FALSE
"DCTN4",427.317258632997,-0.0174000380175429,0.0375578516827228,0.00698297345344122,0.49859726224617,FALSE
"DLG3",102.152767322626,0.0105480336865853,0.0329304179154022,0.00702731028069737,0.49859726224617,FALSE
"DSTYK",325.94771933221,-0.0171178840441854,0.0373354274637732,0.00700899030855873,0.49859726224617,FALSE
"ERN1",407.986751984023,-0.0119337973652032,0.0336352449519368,0.00708723171865145,0.49859726224617,FALSE
"FAM169A",333.680790710368,-0.018064181821425,0.0382316098209445,0.00683540379266119,0.49859726224617,FALSE
