"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Digestive system","hsa04978","Mineral absorption","1/109","31/5433",0.032258064516129,1.60787215152412,0.485612559746895,0.467420184447882,0.96047757638386,0.96047757638386,"476",1
"Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","3/109","127/5433",0.0236220472440945,1.17741818969876,0.289461286134067,0.471437145956854,0.96047757638386,0.96047757638386,"6595/6601/6599",3
"Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","3/109","128/5433",0.0234375,1.16821961009174,0.275557996788454,0.476634008044762,0.96047757638386,0.96047757638386,"4775/4772/9392",3
"Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","2/109","80/5433",0.025,1.24610091743119,0.31727343510524,0.480076187779222,0.96047757638386,0.96047757638386,"4775/4772",2
"Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","2/109","81/5433",0.0246913580246914,1.2307169554876,0.299321611993316,0.486626194797476,0.96047757638386,0.96047757638386,"23293/10250",2
"Cellular Processes","Transport and catabolism","hsa04142","Lysosome biogenesis","5/109","231/5433",0.0216450216450216,1.07887525318718,0.17528134156005,0.496930042488926,0.96047757638386,0.96047757638386,"9741/5007/9550/57521/138050",5
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","3/109","132/5433",0.0227272727272727,1.13281901584654,0.22102552336365,0.497186053316077,0.96047757638386,0.96047757638386,"4775/4772/1642",3
"Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","1/109","34/5433",0.0294117647058824,1.46600107933081,0.389981336737261,0.499018513548543,0.96047757638386,0.96047757638386,"6480",1
"Organismal Systems","Excretory system","hsa04962","Vasopressin-regulated water reabsorption","1/109","34/5433",0.0294117647058824,1.46600107933081,0.389981336737261,0.499018513548543,0.96047757638386,0.96047757638386,"1778",1
"Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","1/109","34/5433",0.0294117647058824,1.46600107933081,0.389981336737261,0.499018513548543,0.96047757638386,0.96047757638386,"476",1
"Organismal Systems","Digestive system","hsa04976","Bile secretion","1/109","34/5433",0.0294117647058824,1.46600107933081,0.389981336737261,0.499018513548543,0.96047757638386,0.96047757638386,"476",1
"Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","2/109","84/5433",0.0238095238095238,1.1867627785059,0.24681285553166,0.505969522911903,0.96047757638386,0.96047757638386,"4775/4772",2
"Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","1/109","35/5433",0.0285714285714286,1.42411533420708,0.360143568310989,0.509132790641191,0.96047757638386,0.96047757638386,"476",1
"Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","3/109","135/5433",0.0222222222222222,1.10764525993884,0.181209066996402,0.51233847344141,0.96047757638386,0.96047757638386,"4775/894/4772",3
"Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","3/109","135/5433",0.0222222222222222,1.10764525993884,0.181209066996402,0.51233847344141,0.96047757638386,0.96047757638386,"894/2317/2909",3
"Genetic Information Processing","Replication and repair","hsa03440","Homologous recombination","1/109","36/5433",0.0277777777777778,1.38455657492355,0.331214536173192,0.519044707243657,0.96047757638386,0.96047757638386,"6117",1
"Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","4/109","189/5433",0.0211640211640212,1.0549002475608,0.109912723580796,0.529319660369203,0.96047757638386,0.96047757638386,"6595/6601/57521/6599",4
"Cellular Processes","Cell growth and death","hsa04110","Cell cycle","3/109","139/5433",0.0215827338129496,1.07577057619959,0.129476254533377,0.532169094649884,0.96047757638386,0.96047757638386,"8243/4172/894",3
"Environmental Information Processing","Signal transduction","hsa04340","Hedgehog signaling pathway","1/109","38/5433",0.0263157894736842,1.31168517624336,0.27585847290376,0.538277428024316,0.96047757638386,0.96047757638386,"894",1
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","1/109","39/5433",0.0256410256410256,1.27805222300635,0.249331592113683,0.547606021230127,0.96047757638386,0.96047757638386,"1786",1
"Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","1/109","39/5433",0.0256410256410256,1.27805222300635,0.249331592113683,0.547606021230127,0.96047757638386,0.96047757638386,"6240",1
"Organismal Systems","Endocrine system","hsa04911","Insulin secretion","1/109","39/5433",0.0256410256410256,1.27805222300635,0.249331592113683,0.547606021230127,0.96047757638386,0.96047757638386,"476",1
"Human Diseases","Infectious disease: bacterial","hsa05110","Vibrio cholerae infection","1/109","40/5433",0.025,1.24610091743119,0.223512658634282,0.556747835039158,0.96047757638386,0.96047757638386,"9550",1
"Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","2/109","93/5433",0.021505376344086,1.07191476768275,0.100083626567146,0.561124731841516,0.96047757638386,0.96047757638386,"894/2317",2
"Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","2/109","93/5433",0.021505376344086,1.07191476768275,0.100083626567146,0.561124731841516,0.96047757638386,0.96047757638386,"894/10401",2
"Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","2/109","94/5433",0.0212765957446809,1.06051141909038,0.0846730903191247,0.566979199917835,0.96047757638386,0.96047757638386,"57521/2194",2
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","1/109","43/5433",0.0232558139534884,1.15916364412204,0.149919396519944,0.583089295276929,0.96047757638386,0.96047757638386,"6240",1
"Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","3/109","150/5433",0.02,0.996880733944954,-0.00554283370908937,0.584322528419746,0.96047757638386,0.96047757638386,"26999/7430/4691",3
"Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","2/109","98/5433",0.0204081632653061,1.01722523871934,0.0246198374686224,0.589839368609547,0.96047757638386,0.96047757638386,"476/25942",2
"Organismal Systems","Digestive system","hsa04970","Salivary secretion","1/109","44/5433",0.0227272727272727,1.13281901584654,0.126562956268096,0.591520328081162,0.96047757638386,0.96047757638386,"476",1
"Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","1/109","44/5433",0.0227272727272727,1.13281901584654,0.126562956268096,0.591520328081162,0.96047757638386,0.96047757638386,"476",1
"Genetic Information Processing","Replication and repair","hsa03460","Fanconi anemia pathway","1/109","45/5433",0.0222222222222222,1.10764525993884,0.103743639663695,0.599782396041665,0.96047757638386,0.96047757638386,"6117",1
"Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","1/109","45/5433",0.0222222222222222,1.10764525993884,0.103743639663695,0.599782396041665,0.96047757638386,0.96047757638386,"476",1
