"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-76066","RNA Polymerase III Transcription Initiation From Type 2 Promoter","4/763","26/7483",0.153846153846154,1.50882145377558,0.87570232203087,0.270507907839059,0.999995710105417,0.999995710105417,"POLR3E/TBP/GTF3C4/POLR3A",4
"R-HSA-9843970","Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex","4/763","26/7483",0.153846153846154,1.50882145377558,0.87570232203087,0.270507907839059,0.999995710105417,0.999995710105417,"H3-3B/MORC2/PPHLN1/H2BC12",4
"R-HSA-2980736","Peptide hormone metabolism","6/763","43/7483",0.13953488372093,1.36846596970343,0.816453825835434,0.271203007750149,0.999995710105417,0.999995710105417,"CTSZ/CTSD/SEC11A/GHRL/KIF5C/DPP4",6
"R-HSA-111932","CaMK IV-mediated phosphorylation of CREB","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"CALM2/CAMK4",2
"R-HSA-164940","Nef mediated downregulation of MHC class I complex cell surface expression","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"AP1M2/HLA-A",2
"R-HSA-2022377","Metabolism of Angiotensinogen to Angiotensins","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"CTSZ/CTSD",2
"R-HSA-203615","eNOS activation","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"CALM2/NMT2",2
"R-HSA-381771","Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"SEC11A/DPP4",2
"R-HSA-391903","Eicosanoid ligand-binding receptors","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"PTGER2/PTGDR",2
"R-HSA-400508","Incretin synthesis, secretion, and inactivation","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"SEC11A/DPP4",2
"R-HSA-416993","Trafficking of GluR2-containing AMPA receptors","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"AP2S1/PRKCA",2
"R-HSA-418359","Reduction of cytosolic Ca++ levels","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"CALM2/ATP2A2",2
"R-HSA-5140745","WNT5A-dependent internalization of FZD2, FZD5 and ROR2","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"AP2S1/CLTA",2
"R-HSA-5655291","Signaling by FGFR4 in disease","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"PLCG1/PIK3R1",2
"R-HSA-5655332","Signaling by FGFR3 in disease","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"PLCG1/PIK3R1",2
"R-HSA-73614","Pyrimidine salvage","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"TYMP/UPP1",2
"R-HSA-8849932","Synaptic adhesion-like molecules","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"DLG3/DLG4",2
"R-HSA-9018677","Biosynthesis of DHA-derived SPMs","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"LTA4H/EPHX2",2
"R-HSA-9033658","Blood group systems biosynthesis","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"B3GALT2/B3GALT4",2
"R-HSA-9614399","Regulation of localization of FOXO transcription factors","2/763","10/7483",0.2,1.96146788990826,1.02511780790499,0.271498123894965,0.999995710105417,0.999995710105417,"AKT3/FOXO1",2
"R-HSA-1839117","Signaling by cytosolic FGFR1 fusion mutants","3/763","18/7483",0.166666666666667,1.63455657492355,0.908193060825325,0.276045756625138,0.999995710105417,0.999995710105417,"CPSF6/PIK3R1/CUX1",3
"R-HSA-2129379","Molecules associated with elastic fibres","3/763","18/7483",0.166666666666667,1.63455657492355,0.908193060825325,0.276045756625138,0.999995710105417,0.999995710105417,"FBLN5/LTBP3/EFEMP2",3
"R-HSA-399719","Trafficking of AMPA receptors","3/763","18/7483",0.166666666666667,1.63455657492355,0.908193060825325,0.276045756625138,0.999995710105417,0.999995710105417,"AP2S1/DLG4/PRKCA",3
"R-HSA-399721","Glutamate binding, activation of AMPA receptors and synaptic plasticity","3/763","18/7483",0.166666666666667,1.63455657492355,0.908193060825325,0.276045756625138,0.999995710105417,0.999995710105417,"AP2S1/DLG4/PRKCA",3
"R-HSA-5620971","Pyroptosis","3/763","18/7483",0.166666666666667,1.63455657492355,0.908193060825325,0.276045756625138,0.999995710105417,0.999995710105417,"CHMP4B/GSDMD/CHMP7",3
"R-HSA-9013695","NOTCH4 Intracellular Domain Regulates Transcription","3/763","18/7483",0.166666666666667,1.63455657492355,0.908193060825325,0.276045756625138,0.999995710105417,0.999995710105417,"SNW1/ACTA2/SMAD3",3
"R-HSA-909733","Interferon alpha/beta signaling","8/763","61/7483",0.131147540983607,1.28620845239886,0.756263921287668,0.27999089680087,0.999995710105417,0.999995710105417,"IFITM3/IFITM1/PSMB8/HLA-C/HLA-E/HLA-F/HLA-A/HLA-B",8
"R-HSA-159230","Transport of the SLBP Dependant Mature mRNA","5/763","35/7483",0.142857142857143,1.40104849279161,0.801304462027409,0.282603725212884,0.999995710105417,0.999995710105417,"NUP160/NDC1/NUP155/NUP205/POM121",5
"R-HSA-389356","Co-stimulation by CD28","6/763","44/7483",0.136363636363636,1.33736447039199,0.756231713573714,0.289409479876286,0.999995710105417,0.999995710105417,"CDC42/AKT3/PIK3R1/THEM4/CD28/LCK",6
"R-HSA-9616222","Transcriptional regulation of granulopoiesis","6/763","44/7483",0.136363636363636,1.33736447039199,0.756231713573714,0.289409479876286,0.999995710105417,0.999995710105417,"TFDP2/KMT2A/H3-3B/MYC/LEF1/H2BC12",6
"R-HSA-5655302","Signaling by FGFR1 in disease","4/763","27/7483",0.148148148148148,1.45293917770982,0.794429392830205,0.294228501959143,0.999995710105417,0.999995710105417,"CPSF6/PLCG1/PIK3R1/CUX1",4
"R-HSA-6803157","Antimicrobial peptides","4/763","27/7483",0.148148148148148,1.45293917770982,0.794429392830205,0.294228501959143,0.999995710105417,0.999995710105417,"S100A8/S100A9/CAMP/ATOX1",4
"R-HSA-76061","RNA Polymerase III Transcription Initiation From Type 1 Promoter","4/763","27/7483",0.148148148148148,1.45293917770982,0.794429392830205,0.294228501959143,0.999995710105417,0.999995710105417,"POLR3E/TBP/GTF3C4/POLR3A",4
"R-HSA-9709957","Sensory Perception","12/763","98/7483",0.122448979591837,1.2008987081071,0.674530227595841,0.295067786678189,0.999995710105417,0.999995710105417,"SLC24A1/ITPR3/SCN1B/CLIC5/HSPG2/CALM2/CYP4V2/CASK/NMT2/PRKCA/LRP8/METAP1",12
"R-HSA-5628897","TP53 Regulates Metabolic Genes","9/763","71/7483",0.126760563380282,1.24318387388551,0.693717620634891,0.296264626398042,0.999995710105417,0.999995710105417,"TNRC6C/SESN1/TNRC6A/AKT3/LAMTOR5/GLS2/TXN/PRKAG1/LAMTOR4",9
"R-HSA-1221632","Meiotic synapsis","5/763","36/7483",0.138888888888889,1.36213047910296,0.733858175903021,0.303217816031224,0.999995710105417,0.999995710105417,"TINF2/REC8/DIDO1/SYNE1/H2BC12",5
"R-HSA-177243","Interactions of Rev with host cellular proteins","5/763","36/7483",0.138888888888889,1.36213047910296,0.733858175903021,0.303217816031224,0.999995710105417,0.999995710105417,"NUP160/NDC1/NUP155/NUP205/POM121",5
"R-HSA-3928662","EPHB-mediated forward signaling","5/763","36/7483",0.138888888888889,1.36213047910296,0.733858175903021,0.303217816031224,0.999995710105417,0.999995710105417,"CDC42/LIMK1/ARPC3/ARPC1B/ARPC1A",5
"R-HSA-9839373","Signaling by TGFBR3","5/763","36/7483",0.138888888888889,1.36213047910296,0.733858175903021,0.303217816031224,0.999995710105417,0.999995710105417,"TGFBR3/TNRC6C/TNRC6A/ARRB1/SMAD3",5
"R-HSA-212165","Epigenetic regulation of gene expression","28/763","247/7483",0.11336032388664,1.11176317646622,0.601844669632787,0.303337815714508,0.999995710105417,0.999995710105417,"MTA3/CBX5/TBP/KANSL3/KMT2A/POLR1B/ASH2L/ZNF331/ZNF141/H3-3B/MORC2/PPHLN1/TET1/PHLDA1/KANSL2/SAP18/PAXIP1/ZNF382/RBBP4/YEATS2/WDR82/PSIP1/ZNF30/AGPAT2/CHD3/ZNF519/H2BC12/ZNF649",28
"R-HSA-110320","Translesion Synthesis by POLH","3/763","19/7483",0.157894736842105,1.54852728150652,0.806632473632192,0.305099103992573,0.999995710105417,0.999995710105417,"RFC2/UFD1/POLH",3
"R-HSA-1614635","Sulfur amino acid metabolism","3/763","19/7483",0.157894736842105,1.54852728150652,0.806632473632192,0.305099103992573,0.999995710105417,0.999995710105417,"MRI1/MTR/SQOR",3
"R-HSA-210991","Basigin interactions","3/763","19/7483",0.157894736842105,1.54852728150652,0.806632473632192,0.305099103992573,0.999995710105417,0.999995710105417,"ITGA6/SLC7A6/SLC16A1",3
"R-HSA-5625886","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3","3/763","19/7483",0.157894736842105,1.54852728150652,0.806632473632192,0.305099103992573,0.999995710105417,0.999995710105417,"KDM4C/H3-3B/H2BC12",3
"R-HSA-6804760","Regulation of TP53 Activity through Methylation","3/763","19/7483",0.157894736842105,1.54852728150652,0.806632473632192,0.305099103992573,0.999995710105417,0.999995710105417,"ATM/JMY/L3MBTL1",3
"R-HSA-9675151","Disorders of Developmental Biology","3/763","19/7483",0.157894736842105,1.54852728150652,0.806632473632192,0.305099103992573,0.999995710105417,0.999995710105417,"ASH2L/CALM2/CAMK4",3
"R-HSA-9759475","Regulation of CDH11 Expression and Function","3/763","19/7483",0.157894736842105,1.54852728150652,0.806632473632192,0.305099103992573,0.999995710105417,0.999995710105417,"TNRC6C/TNRC6A/AMOT",3
"R-HSA-9843743","Transcriptional regulation of brown and beige adipocyte differentiation","3/763","19/7483",0.157894736842105,1.54852728150652,0.806632473632192,0.305099103992573,0.999995710105417,0.999995710105417,"MTA3/RBBP4/CHD3",3
"R-HSA-9844594","Transcriptional regulation of brown and beige adipocyte differentiation by EBF2","3/763","19/7483",0.157894736842105,1.54852728150652,0.806632473632192,0.305099103992573,0.999995710105417,0.999995710105417,"MTA3/RBBP4/CHD3",3
"R-HSA-9006925","Intracellular signaling by second messengers","27/763","238/7483",0.11344537815126,1.11259733251099,0.594817681691645,0.306250241073776,0.999995710105417,0.999995710105417,"PHLPP2/MTA3/USP13/TNRC6C/TNRC6A/ITPR3/PSMC1/PHC1/AKT3/PLCG1/LAMTOR5/PRKACB/CALM2/PIK3R1/FOXO1/CAMK4/PRKCA/THEM4/RBBP4/TRAT1/ICOS/OTUD3/CHD3/CD28/LCK/PSMD13/LAMTOR4",27
"R-HSA-3214815","HDACs deacetylate histones","6/763","45/7483",0.133333333333333,1.30764525993884,0.697452896650199,0.30785987973311,0.999995710105417,0.999995710105417,"MTA3/SAP18/RBBP4/CHD3/BRMS1/H2BC12",6
"R-HSA-73762","RNA Polymerase I Transcription Initiation","6/763","45/7483",0.133333333333333,1.30764525993884,0.697452896650199,0.30785987973311,0.999995710105417,0.999995710105417,"MTA3/RRN3/TBP/POLR1B/RBBP4/CHD3",6
"R-HSA-9013409","RHOJ GTPase cycle","6/763","45/7483",0.133333333333333,1.30764525993884,0.697452896650199,0.30785987973311,0.999995710105417,0.999995710105417,"SLC4A7/TRIO/CDC42/ARHGEF7/PIK3R1/FMNL3",6
"R-HSA-8873719","RAB geranylgeranylation","7/763","54/7483",0.12962962962963,1.27132178049609,0.674221881952761,0.310109734999905,0.999995710105417,0.999995710105417,"RAB11A/RAB34/RAB32/RAB30/RAB20/RAB13/RAB24",7
"R-HSA-9664407","Parasite infection","7/763","54/7483",0.12962962962963,1.27132178049609,0.674221881952761,0.310109734999905,0.999995710105417,0.999995710105417,"BTK/CDC42/ARPC3/ARPC1B/ABI2/CD3G/ARPC1A",7
"R-HSA-9664417","Leishmania phagocytosis","7/763","54/7483",0.12962962962963,1.27132178049609,0.674221881952761,0.310109734999905,0.999995710105417,0.999995710105417,"BTK/CDC42/ARPC3/ARPC1B/ABI2/CD3G/ARPC1A",7
"R-HSA-9664422","FCGR3A-mediated phagocytosis","7/763","54/7483",0.12962962962963,1.27132178049609,0.674221881952761,0.310109734999905,0.999995710105417,0.999995710105417,"BTK/CDC42/ARPC3/ARPC1B/ABI2/CD3G/ARPC1A",7
"R-HSA-1912422","Pre-NOTCH Expression and Processing","8/763","63/7483",0.126984126984127,1.24537643803699,0.65900341369352,0.310914096633506,0.999995710105417,0.999995710105417,"TNRC6C/TNRC6A/SNW1/POFUT1/TFDP2/H3-3B/ATP2A2/H2BC12",8
"R-HSA-204998","Cell death signalling via NRAGE, NRIF and NADE","8/763","63/7483",0.126984126984127,1.24537643803699,0.65900341369352,0.310914096633506,0.999995710105417,0.999995710105417,"TRIO/ARHGEF10L/ARHGEF7/RASGRF2/MCF2L/ARHGEF9/ARHGEF3/BEX3",8
"R-HSA-375276","Peptide ligand-binding receptors","8/763","63/7483",0.126984126984127,1.24537643803699,0.65900341369352,0.310914096633506,0.999995710105417,0.999995710105417,"HEBP1/NTSR1/CCR7/ACKR3/CCL28/GHRL/CCR4/PSAP",8
"R-HSA-73854","RNA Polymerase I Promoter Clearance","8/763","63/7483",0.126984126984127,1.24537643803699,0.65900341369352,0.310914096633506,0.999995710105417,0.999995710105417,"MTA3/RRN3/TBP/POLR1B/H3-3B/RBBP4/CHD3/H2BC12",8
"R-HSA-73864","RNA Polymerase I Transcription","8/763","63/7483",0.126984126984127,1.24537643803699,0.65900341369352,0.310914096633506,0.999995710105417,0.999995710105417,"MTA3/RRN3/TBP/POLR1B/H3-3B/RBBP4/CHD3/H2BC12",8
"R-HSA-2025928","Calcineurin activates NFAT","2/763","11/7483",0.181818181818182,1.78315262718932,0.875811824761935,0.311019837414842,0.999995710105417,0.999995710105417,"NFATC2/CALM2",2
"R-HSA-210990","PECAM1 interactions","2/763","11/7483",0.181818181818182,1.78315262718932,0.875811824761935,0.311019837414842,0.999995710105417,0.999995710105417,"PLCG1/LCK",2
"R-HSA-2142691","Synthesis of Leukotrienes (LT) and Eoxins (EX)","2/763","11/7483",0.181818181818182,1.78315262718932,0.875811824761935,0.311019837414842,0.999995710105417,0.999995710105417,"ABCC1/LTA4H",2
"R-HSA-442720","CREB1 phosphorylation through the activation of Adenylate Cyclase","2/763","11/7483",0.181818181818182,1.78315262718932,0.875811824761935,0.311019837414842,0.999995710105417,0.999995710105417,"PRKACB/CALM2",2
"R-HSA-5083635","Defective B3GALTL causes PpS","2/763","11/7483",0.181818181818182,1.78315262718932,0.875811824761935,0.311019837414842,0.999995710105417,0.999995710105417,"CFP/B3GLCT",2
"R-HSA-6793080","rRNA modification in the mitochondrion","2/763","11/7483",0.181818181818182,1.78315262718932,0.875811824761935,0.311019837414842,0.999995710105417,0.999995710105417,"NSUN4/MTERF4",2
"R-HSA-73817","Purine ribonucleoside monophosphate biosynthesis","2/763","11/7483",0.181818181818182,1.78315262718932,0.875811824761935,0.311019837414842,0.999995710105417,0.999995710105417,"PAICS/PFAS",2
"R-HSA-9018678","Biosynthesis of specialized proresolving mediators (SPMs)","2/763","11/7483",0.181818181818182,1.78315262718932,0.875811824761935,0.311019837414842,0.999995710105417,0.999995710105417,"LTA4H/EPHX2",2
"R-HSA-9020558","Interleukin-2 signaling","2/763","11/7483",0.181818181818182,1.78315262718932,0.875811824761935,0.311019837414842,0.999995710105417,0.999995710105417,"PTK2B/LCK",2
"R-HSA-9717189","Sensory perception of taste","2/763","11/7483",0.181818181818182,1.78315262718932,0.875811824761935,0.311019837414842,0.999995710105417,0.999995710105417,"ITPR3/SCN1B",2
"R-HSA-975577","N-Glycan antennae elongation","2/763","11/7483",0.181818181818182,1.78315262718932,0.875811824761935,0.311019837414842,0.999995710105417,0.999995710105417,"MGAT4A/MGAT4B",2
"R-HSA-9768759","Regulation of NPAS4 gene expression","2/763","11/7483",0.181818181818182,1.78315262718932,0.875811824761935,0.311019837414842,0.999995710105417,0.999995710105417,"TNRC6C/TNRC6A",2
"R-HSA-9927432","Developmental Lineage of Mammary Gland Myoepithelial Cells","2/763","11/7483",0.181818181818182,1.78315262718932,0.875811824761935,0.311019837414842,0.999995710105417,0.999995710105417,"ITGA6/ACTA2",2
"R-HSA-9012999","RHO GTPase cycle","40/763","362/7483",0.110497237569061,1.08368391707639,0.549936160497424,0.316458639151905,0.999995710105417,0.999995710105417,"SLC4A7/TRIO/CYBA/CDC42/ARHGEF10L/SENP1/DOCK9/DOCK3/TXNL1/HNRNPC/ARHGEF7/YKT6/SH3PXD2A/RASGRF2/PLXNA1/TMEM59/MTR/PTK2B/MCF2L/ARHGEF9/RRAS2/SEMA4F/TEX2/ABI2/AMIGO2/PIK3R1/DLG5/MSI2/NCF1/FMNL3/PTPN13/ARHGEF3/RHOH/RALGAPA1/ANKLE2/WDR6/LCK/PLEKHG4/ZNF512B/FAM169A",40
"R-HSA-2454202","Fc epsilon receptor (FCERI) signaling","13/763","109/7483",0.119266055045872,1.16968268664254,0.601292377804026,0.317495580417489,0.999995710105417,0.999995710105417,"BTK/MAPK9/ITPR3/PSMC1/NFATC2/ITK/PLCG1/CALM2/PIK3R1/BTRC/RASGRP1/PSMD13/LAT",13
"R-HSA-111996","Ca-dependent events","4/763","28/7483",0.142857142857143,1.40104849279161,0.716371937219751,0.318197643747633,0.999995710105417,0.999995710105417,"PRKACB/CALM2/CAMK4/PRKCA",4
"R-HSA-380108","Chemokine receptors bind chemokines","4/763","28/7483",0.142857142857143,1.40104849279161,0.716371937219751,0.318197643747633,0.999995710105417,0.999995710105417,"CCR7/ACKR3/CCL28/CCR4",4
"R-HSA-5610787","Hedgehog 'off' state","10/763","82/7483",0.121951219512195,1.19601700604162,0.601370278224417,0.323841720364503,0.999995710105417,0.999995710105417,"OFD1/PSMC1/RPGRIP1L/WDR35/KIF3A/PRKACB/BTRC/PSMD13/PTCH1/DYNC2H1",10
"R-HSA-3928665","EPH-ephrin mediated repulsion of cells","5/763","37/7483",0.135135135135135,1.3253161418299,0.668392308320986,0.324048165187846,0.999995710105417,0.999995710105417,"AP2S1/EPHA4/CLTA/EPHA1/EFNA4",5
"R-HSA-446728","Cell junction organization","21/763","184/7483",0.114130434782609,1.11931591543678,0.552156376251541,0.324895263336084,0.999995710105417,0.999995710105417,"SDK2/TNRC6C/TNRC6A/ITGA6/PSMC1/ACTA2/AMOT/POMT1/H3-3B/PATJ/MYC/SEC11A/ANK3/PCSK7/RBBP4/CTSS/ZC3H12A/CD151/PSMD13/PARVB/H2BC12",21
"R-HSA-1660499","Synthesis of PIPs at the plasma membrane","6/763","46/7483",0.130434782608696,1.2792181890706,0.640044567147898,0.326504073282972,0.999995710105417,0.999995710105417,"PLEKHA1/INPP4B/PIK3C2B/PIK3R1/PTPN13/INPPL1",6
"R-HSA-180786","Extension of Telomeres","6/763","46/7483",0.130434782608696,1.2792181890706,0.640044567147898,0.326504073282972,0.999995710105417,0.999995710105417,"RFC2/TINF2/LIG1/WRN/POLD4/CTC1",6
"R-HSA-9610379","HCMV Late Events","8/763","64/7483",0.125,1.22591743119266,0.611580355527164,0.326636200056882,0.999995710105417,0.999995710105417,"NUP160/NDC1/CHMP4B/NUP155/CHMP7/NUP205/POM121/H2BC12",8
"R-HSA-446219","Synthesis of substrates in N-glycan biosythesis","7/763","55/7483",0.127272727272727,1.24820683903253,0.62250898665683,0.327117385988318,0.999995710105417,0.999995710105417,"CTSA/GNPNAT1/RENBP/NAGK/DHRSX/GLB1/NEU1",7
"R-HSA-176407","Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase","3/763","20/7483",0.15,1.47110091743119,0.710818482032585,0.334264187958547,0.999995710105417,0.999995710105417,"CDC14A/UBE2S/ANAPC1",3
"R-HSA-1839124","FGFR1 mutant receptor activation","3/763","20/7483",0.15,1.47110091743119,0.710818482032585,0.334264187958547,0.999995710105417,0.999995710105417,"CPSF6/PIK3R1/CUX1",3
"R-HSA-3781860","Diseases associated with N-glycosylation of proteins","3/763","20/7483",0.15,1.47110091743119,0.710818482032585,0.334264187958547,0.999995710105417,0.999995710105417,"CTSA/GLB1/NEU1",3
"R-HSA-419037","NCAM1 interactions","3/763","20/7483",0.15,1.47110091743119,0.710818482032585,0.334264187958547,0.999995710105417,0.999995710105417,"CACNA1I/COL6A1/COL4A3",3
"R-HSA-6806667","Metabolism of fat-soluble vitamins","3/763","20/7483",0.15,1.47110091743119,0.710818482032585,0.334264187958547,0.999995710105417,0.999995710105417,"UBIAD1/HSPG2/LRP8",3
"R-HSA-69186","Lagging Strand Synthesis","3/763","20/7483",0.15,1.47110091743119,0.710818482032585,0.334264187958547,0.999995710105417,0.999995710105417,"RFC2/LIG1/POLD4",3
"R-HSA-70895","Branched-chain amino acid catabolism","3/763","20/7483",0.15,1.47110091743119,0.710818482032585,0.334264187958547,0.999995710105417,0.999995710105417,"BCKDHB/ACAD8/ACADSB",3
"R-HSA-9006115","Signaling by NTRK2 (TRKB)","3/763","20/7483",0.15,1.47110091743119,0.710818482032585,0.334264187958547,0.999995710105417,0.999995710105417,"DOCK3/PLCG1/PIK3R1",3
"R-HSA-162587","HIV Life Cycle","16/763","139/7483",0.115107913669065,1.12890238268101,0.516878533097639,0.342270228630789,0.999995710105417,0.999995710105417,"NUP160/NDC1/CHMP4B/RNMT/LIG1/RNGTT/TBP/NUP155/TAF4/TAF4B/CHMP7/NMT2/NUP205/PSIP1/TAF9B/POM121",16
"R-HSA-1660661","Sphingolipid de novo biosynthesis","4/763","29/7483",0.137931034482759,1.3527364757988,0.641270350704002,0.342309925199761,0.999995710105417,0.999995710105417,"ABCC1/ORMDL2/CERS5/SPHK1",4
"R-HSA-3906995","Diseases associated with O-glycosylation of proteins","4/763","29/7483",0.137931034482759,1.3527364757988,0.641270350704002,0.342309925199761,0.999995710105417,0.999995710105417,"GALNT12/CFP/POMT1/B3GLCT",4
"R-HSA-9758941","Gastrulation","8/763","65/7483",0.123076923076923,1.20705716302047,0.564923976519885,0.342492628954843,0.999995710105417,0.999995710105417,"TCF7/SNW1/PSMC1/EPHA4/LEF1/SMAD3/NOG/PSMD13",8
"R-HSA-73884","Base Excision Repair","7/763","56/7483",0.125,1.22591743119266,0.571772846888276,0.344264659972877,0.999995710105417,0.999995710105417,"RFC2/TINF2/LIG1/ADPRS/POLD4/POLE/H2BC12",7
"R-HSA-3232142","SUMOylation of ubiquitinylation proteins","5/763","38/7483",0.131578947368421,1.29043940125543,0.60478563119789,0.345025850505572,0.999995710105417,0.999995710105417,"NUP160/NDC1/NUP155/NUP205/POM121",5
"R-HSA-73933","Resolution of Abasic Sites (AP sites)","5/763","38/7483",0.131578947368421,1.29043940125543,0.60478563119789,0.345025850505572,0.999995710105417,0.999995710105417,"RFC2/LIG1/ADPRS/POLD4/POLE",5
"R-HSA-8853884","Transcriptional Regulation by VENTX","5/763","38/7483",0.131578947368421,1.29043940125543,0.60478563119789,0.345025850505572,0.999995710105417,0.999995710105417,"TNRC6C/TNRC6A/UBE2S/LEF1/ANAPC1",5
"R-HSA-936837","Ion transport by P-type ATPases","5/763","38/7483",0.131578947368421,1.29043940125543,0.60478563119789,0.345025850505572,0.999995710105417,0.999995710105417,"ATP8A2/ATP8B2/CALM2/ATP2A2/ATP10A",5
"R-HSA-1912408","Pre-NOTCH Transcription and Translation","6/763","47/7483",0.127659574468085,1.2520007807925,0.58393917129484,0.3452927528056,0.999995710105417,0.999995710105417,"TNRC6C/TNRC6A/SNW1/TFDP2/H3-3B/H2BC12",6
"R-HSA-174430","Telomere C-strand synthesis initiation","2/763","12/7483",0.166666666666667,1.63455657492355,0.741238703204426,0.350066042095661,0.999995710105417,0.999995710105417,"TINF2/CTC1",2
"R-HSA-177504","Retrograde neurotrophin signalling","2/763","12/7483",0.166666666666667,1.63455657492355,0.741238703204426,0.350066042095661,0.999995710105417,0.999995710105417,"AP2S1/CLTA",2
"R-HSA-2160916","Hyaluronan degradation","2/763","12/7483",0.166666666666667,1.63455657492355,0.741238703204426,0.350066042095661,0.999995710105417,0.999995710105417,"HEXB/HYAL2",2
"R-HSA-4419969","Depolymerization of the Nuclear Lamina","2/763","12/7483",0.166666666666667,1.63455657492355,0.741238703204426,0.350066042095661,0.999995710105417,0.999995710105417,"PRKCA/LEMD2",2
"R-HSA-5173214","O-glycosylation of TSR domain-containing proteins","2/763","12/7483",0.166666666666667,1.63455657492355,0.741238703204426,0.350066042095661,0.999995710105417,0.999995710105417,"CFP/B3GLCT",2
"R-HSA-6803204","TP53 Regulates Transcription of Genes Involved in Cytochrome C Release","2/763","12/7483",0.166666666666667,1.63455657492355,0.741238703204426,0.350066042095661,0.999995710105417,0.999995710105417,"ATM/PRELID1",2
"R-HSA-8948216","Collagen chain trimerization","2/763","12/7483",0.166666666666667,1.63455657492355,0.741238703204426,0.350066042095661,0.999995710105417,0.999995710105417,"COL6A1/COL4A3",2
"R-HSA-933543","NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10","2/763","12/7483",0.166666666666667,1.63455657492355,0.741238703204426,0.350066042095661,0.999995710105417,0.999995710105417,"TRIM4/RNF135",2
"R-HSA-9679504","Translation of Replicase and Assembly of the Replication Transcription Complex","2/763","12/7483",0.166666666666667,1.63455657492355,0.741238703204426,0.350066042095661,0.999995710105417,0.999995710105417,"CHMP4B/CHMP7",2
"R-HSA-9820865","Z-decay: degradation of maternal mRNAs by zygotically expressed factors","2/763","12/7483",0.166666666666667,1.63455657492355,0.741238703204426,0.350066042095661,0.999995710105417,0.999995710105417,"PABPN1/TUT4",2
"R-HSA-9824878","Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7","2/763","12/7483",0.166666666666667,1.63455657492355,0.741238703204426,0.350066042095661,0.999995710105417,0.999995710105417,"LY96/CD14",2
"R-HSA-9730414","MITF-M-regulated melanocyte development","13/763","112/7483",0.116071428571429,1.13835190039318,0.497069847104753,0.353681969503303,0.999995710105417,0.999995710105417,"ATP6V1H/TNRC6C/TCF7/TNRC6A/LIG1/ATP6V0E1/AKT3/ATP6V1E1/SYTL2/LEF1/USF1/BCL2/PMEL",13
"R-HSA-202403","TCR signaling","11/763","94/7483",0.117021276595745,1.14766738239313,0.485447372039823,0.361749954675783,0.999995710105417,0.999995710105417,"PSMC1/ITK/PLCG1/PIK3R1/CD3G/TRAT1/BTRC/LCK/PSMD13/EVL/LAT",11
"R-HSA-9668328","Sealing of the nuclear envelope (NE) by ESCRT-III","3/763","21/7483",0.142857142857143,1.40104849279161,0.62010523528026,0.363369784132846,0.999995710105417,0.999995710105417,"CHMP4B/CHMP7/LEMD2",3
"R-HSA-8936459","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function","6/763","48/7483",0.125,1.22591743119266,0.529073924608075,0.364177748434929,0.999995710105417,0.999995710105417,"TNRC6C/TNRC6A/KMT2A/ASH2L/H3-3B/H2BC12",6
