"","HC1","HC2","HC3","HC4","LTB1","LTB2","LTB3","LTB4","LTB5","LTB6","DS-TB1","DS-TB2","DS-TB3","DS-TB4","DS-TB5","DS-TB6","DR-TB1","DR-TB2","DR-TB3","DR-TB4"
"hsa-miR-203a-3p",5.05224198118114,4.27798474729977,3.95233356636969,4.16912328147676,4.30597052098439,4.45285896471381,5.19140472885276,3.71039319217052,4.71424551766612,4.87528859822269,3.71479501111816,4.01881218574282,3.95791459863299,5.15421053058834,4.41278152533848,4.15461561132689,3.04264433740849,4.29939120612683,3.28095631383106,4.23189316164533
"hsa-miR-203a-5p",5.54194842533373,4.15946772926677,4.83289001416474,5.07339181605292,5.01346225980656,5.51064550409004,4.29351763041742,4.38612115681485,5.30122180533309,4.92076967302065,5.04395687279021,5.13873256972024,4.76394266044725,5.5909612413426,4.89481776330794,4.51916444980607,4.71918344048179,4.82323984413102,4.20476675065461,4.89433274227769
"hsa-miR-204-5p",4.39985467357243,3.55336050333533,4.19927972133662,3.81455042346181,4.30597052098439,4.45285896471381,4.02059109477325,3.62993940943954,3.93262815702213,4.01077983875324,4.52732060787705,4.32337006906127,3.41818994794577,4.19455988602261,4.22958792274065,3.96532254836725,3.56803210477128,3.8011586560937,3.81557542886257,3.73552217729654
"hsa-miR-205-5p",5.21761848535105,3.81147103052984,5.27202318906105,4.4535175792155,5.01346225980656,5.41953889151378,5.25663329505992,4.80838505065609,4.2149019101607,5.41210404467757,4.3819754785573,5.58225490835766,4.20554891117303,5.33378150063115,4.35402893805439,4.09423606984577,4.84549005094437,4.89481776330794,4.1168637576909,4.82629424549963
"hsa-miR-2053",6.08852325661663,5.6238083477264,6.16852169899217,6.21295836272829,6.18962691588486,6.14302600388997,5.95233356636969,4.94766615679601,5.74685018309805,5.80245174127562,5.66192057913509,5.89044669267991,5.6284819943839,6.2278565730605,5.84949893172018,5.43962313755712,6.39660478118186,6.0686708106651,5.6450098843911,6.22670118455169
"hsa-miR-206",5.05224198118114,4.674686619928,3.95233356636969,4.82984955984469,4.45088131527337,4.45285896471381,4.29351763041742,4.77135740899056,4.98823022306046,4.44559429134118,3.58856473740135,4.57410150808939,4.34978987024187,5.54318652456517,3.68257329734758,3.58135124716878,4.25550073314839,3.64385618977472,3.69932952567316,4.95930648975966
"hsa-miR-208a-3p",5.31795521831244,4.22032995487956,4.50525580093216,4.82984955984469,4.45088131527337,4.14730669878029,4.29351763041742,3.71039319217052,4.37573453858316,4.17072627613155,4.22110372536788,4.49505552836802,3.86492897228979,5.08915913191124,4.22958792274065,3.48928602262588,4.65133876610593,3.94204525991605,3.81557542886257,4.42827641439251
"hsa-miR-208b-3p",5.31795521831244,4.33413917883824,5.32481060342048,4.82984955984469,5.70404195482129,5.37190729759515,4.29351763041742,4.33628338786443,5.08491465976794,4.87528859822269,5.18150015170461,4.91456452349394,4.34978987024187,5.80915716469159,4.46858331700683,4.09423606984577,4.84549005094437,5.36632221424582,3.28095631383106,5.08065766334523
"hsa-miR-208b-5p",3.37712374912949,3.45549162062847,4.67863534782274,4.53729606709084,4.86641348112345,4.85149920246126,4.16349873228288,3.54473265593262,4.83035674741922,4.01077983875324,4.22110372536788,4.85249829878989,4.20554891117303,4.79441586635011,3.86096279785812,3.28835856219366,4.34340782229781,4.74792441623844,4.1168637576909,3.57893871309339
"hsa-miR-20a-5p+hsa-miR-20b-5p",7.35102755219611,7.90382160668981,7.96566886444195,7.85181149439505,8.15380533607904,7.50882476879719,7.6242471458362,8.88825618102027,7.46491326913376,7.6191928918373,7.97366866994754,7.55956828992275,8.16952419715,6.93239194006853,8.06738057801906,8.21824838798013,7.77722243287894,7.47419265311404,7.7158933705476,7.29462074889163
"hsa-miR-21-5p",11.083964576306,11.7272567983264,10.7692841258833,10.1621647096438,11.4653062064984,10.4990984412289,10.8150149692666,12.2516392167767,10.9364612716504,11.0508893642076,11.6619517450576,10.1348754880715,11.3065687087712,10.2362055815317,12.664207259862,12.2143494802255,11.0884570034862,11.0329961870125,11.2699273046876,10.4408068916607
"hsa-miR-210-3p",5.1647058401828,4.9136075118231,4.75808993420181,4.76234881564413,5.34518344718767,4.98413359454098,5.05093696522523,3.85897561429202,5.03738222200308,4.82781902461732,4.3037807481771,4.85249829878989,4.20554891117303,5.80915716469159,4.57470704641555,4.09423606984577,4.34340782229781,4.58496250072116,3.57288966842058,4.42827641439251
"hsa-miR-210-5p",4.20398416585599,4.03033607837096,4.08065766334523,4.27052894238072,3.64154602908752,4.14730669878029,4.29351763041742,4.1168637576909,4.45022149589718,4.62175885670973,3.1243281350022,4.01881218574282,3.86492897228979,5.08915913191124,4.46858331700683,4.15461561132689,3.24031432933371,3.46727948045998,2.68929916053589,4.12267271882414
"hsa-miR-211-3p",4.39985467357243,3.81147103052984,5.09971599916091,4.76234881564413,5.41717741190639,5.82603995889619,4.81147103052984,3.1407786557828,3.93262815702213,4.72846476509253,4.65935375917005,4.85249829878989,4.48091134604775,3.58616424593091,4.01970191444255,3.6667565918848,4.84549005094437,4.96301164759943,4.1168637576909,2.97085365434048
"hsa-miR-211-5p",5.54194842533373,4.33413917883824,4.75808993420181,4.36457243229586,4.96624587322494,4.85149920246126,4.62585493136806,3.71039319217052,5.13093086982645,4.56559717585422,3.93922657772821,4.01881218574282,4.41683974191283,5.84899843040002,4.22958792274065,4.03121873061072,4.25550073314839,4.49569516262407,3.57288966842058,4.23189316164533
"hsa-miR-2110",5.21761848535105,4.58556349845569,5.32481060342048,5.50557340028202,5.45220004940622,5.37190729759515,4.72137265947682,3.45285896471381,5.08491465976794,4.77925972037238,5.2667865406949,5.50398470389761,4.91073266190291,5.02103547951136,4.62527048937469,4.60821785302146,4.50589092972996,5.20711196120771,4.762880292917,4.60050764534579
"hsa-miR-2113",4.93073733756289,4.22032995487956,5.21684284283726,4.76234881564413,5.41717741190639,4.45285896471381,5.19140472885276,3.1407786557828,4.7734689279052,4.62175885670973,4.77978500530113,4.85249829878989,4.34978987024187,5.08915913191124,4.52293456094346,3.58135124716878,4.16108148227718,3.46727948045998,4.81966818349646,4.33342373372519
"hsa-miR-2116-5p",4.86591881455221,4.48992821940518,4.08065766334523,4.4535175792155,4.22804904788446,4.35825558670513,3.24184018356467,4.23112515787905,5.13093086982645,4.87528859822269,4.03913839390696,4.49505552836802,4.20554891117303,4.94906796585291,4.41278152533848,4.60821785302146,4.16108148227718,3.94204525991605,3.69932952567316,4.51664555778096
"hsa-miR-2117",5.62293035092018,4.71753934339116,4.83289001416474,5.07339181605292,5.01346225980656,4.77978500530113,4.97544676564096,4.48091134604775,5.65563804923464,5.20593983247088,4.13257684267001,5.03121873061072,3.65878273401283,5.15421053058834,4.89481776330794,4.51916444980607,4.16108148227718,4.18982455888002,4.20476675065461,5.19298316997399
"hsa-miR-212-3p",5.80683958179819,5.3533232911629,5.69125497865014,5.80451826988807,5.91814767387683,6.14302600388997,5.87135084063403,4.73335434061383,6.10998731853691,5.56376827845203,5.34731131636529,5.58225490835766,4.91073266190291,6.39900014826113,5.43596189543763,5.08321336824898,5.62234472272424,5.97292236422542,5.3301998328509,5.9676297534662
"hsa-miR-214-3p",5.58285703484424,4.09592441999854,4.41074812818595,3.9429835981871,4.81403764753998,4.45285896471381,4.72137265947682,4.1168637576909,4.93734439215023,5.13010717865883,3.71479501111816,4.49505552836802,4.04526821513853,4.70984201927331,4.35402893805439,4.51916444980607,4.58014548442338,4.58496250072116,3.57288966842058,4.51664555778096
"hsa-miR-215-5p",6.24982454861618,5.37989816352469,5.15946772926677,5.12845838414693,5.48607074373567,5.82603995889619,5.5963388642052,4.65420637794429,6.22032995487956,5.82654848729092,4.77978500530113,5.08618931310448,4.71149490665009,6.42559357765306,5.46368784220126,5.31288295528436,5.12018602753186,5.14974711950468,5.07424852334703,5.39403389536778
"hsa-miR-216a-5p",5.58285703484424,5.08618931310448,4.67863534782274,5.01613970265525,5.30742852519225,4.98413359454098,4.72137265947682,5.27351588970212,5.71699089440494,5.13010717865883,4.65935375917005,5.08618931310448,4.34978987024187,5.92576211367192,4.97498811199193,4.56437816856506,4.84549005094437,4.18982455888002,4.0232553523003,5.13791332208841
"hsa-miR-216b-5p",5.1647058401828,5.26978123827438,4.59454854955035,4.53729606709084,5.14689956034359,4.54163873443614,4.81147103052984,4.43429461795993,5.37920505996061,5.05006629830629,4.13257684267001,4.49505552836802,4.48091134604775,6.31596466980603,4.97498811199193,4.47248777146274,4.06004738366994,4.49569516262407,4.36597242759338,5.44028782084042
"hsa-miR-217",5.69932952567316,5.08618931310448,4.67863534782274,4.53729606709084,4.64385618977472,4.54163873443614,4.52356195605701,5.07510472220949,6.03957710306068,5.44360665147561,4.65935375917005,4.22881869049588,4.27947129564447,5.21684284283726,5.76234881564413,5.01970191444255,4.65133876610593,3.64385618977472,4.20476675065461,5.34624777408278
"hsa-miR-218-5p",5.36562255611334,4.43962313755712,5.42559357765306,4.69097573834328,5.14689956034359,4.85149920246126,4.52356195605701,4.65420637794429,4.98823022306046,4.96532254836725,4.72082566608984,5.18982455888002,4.81455042346181,4.87381319835909,4.81044310384517,4.09423606984577,5.01658546043445,4.89481776330794,4.57833494868161,4.51664555778096
"hsa-miR-219a-1-3p",4.72683121703249,4.83844759254846,4.97269265400426,4.95698592461258,4.45088131527337,4.54163873443614,3.68369645430652,4.05658352836637,4.83035674741922,4.62175885670973,4.3037807481771,3.90207357931074,4.04526821513853,4.79441586635011,4.09339115325301,3.58135124716878,4.34340782229781,3.8011586560937,4.1168637576909,4.12267271882414
"hsa-miR-219a-2-3p",5.10936055940423,4.22032995487956,4.59454854955035,3.9429835981871,5.14689956034359,4.98413359454098,4.29351763041742,4.17472598770613,5.4535175792155,5.20593983247088,4.03913839390696,4.78816365703777,3.54349588342577,5.27649666564036,4.22958792274065,3.82374936030827,4.50589092972996,4.58496250072116,4.0232553523003,4.51664555778096
"hsa-miR-219a-5p",4.39985467357243,4.22032995487956,4.90448409790142,3.51727569320958,4.64385618977472,4.35825558670513,4.62585493136806,3.45285896471381,5.08491465976794,4.77925972037238,4.3037807481771,4.32337006906127,4.76394266044725,5.08915913191124,4.16269343221124,4.09423606984577,4.25550073314839,4.29939120612683,3.69932952567316,4.75488750216347
"hsa-miR-219b-3p",5.66163560233596,4.87627136055013,6.50382573799575,5.18150015170461,5.6450098843911,6.02436400911417,6.1713269402333,4.1168637576909,5.5579614268932,5.44360665147561,5.46008724011683,5.42088657497553,4.76394266044725,5.44228003525258,5.25587835258279,4.42425028608405,4.78345665436024,5.55458885167764,5.07424852334703,5.13791332208841
"hsa-miR-22-3p",8.1562853681586,8.70525222600982,7.80690400939855,7.56369202405624,8.2994369994275,7.62541662207078,8.22318117953052,9.17759394653619,8.11160518714814,8.69988472869748,8.13519623665344,8.40198877508416,8.53258969892675,8.00814845991009,8.86721695273173,9.3283607760105,8.46964181723952,8.49333510477553,9.33572530691635,8.48446041312882
"hsa-miR-221-3p",6.00067610485072,6.84874811461196,5.94953493301701,5.90231481249263,6.28928117848199,6.08491465976794,6.13709360897494,7.29204549249286,6.49073056358964,6.3786850136801,6.61559285651096,6.33771109212829,6.34784279363816,5.84899843040002,6.72615002572616,7.08225550938395,6.4572987888258,5.90544717873885,6.53200519379057,6.98743456692162
"hsa-miR-221-5p",4.99276843076892,4.5385381636298,4.30888505741176,4.69097573834328,4.86641348112345,5.16309613843601,4.62585493136806,4.65420637794429,5.03738222200308,4.31469652565629,4.3037807481771,4.01881218574282,3.41818994794577,4.79441586635011,4.35402893805439,3.89627184880738,4.16108148227718,5.02768487693716,4.44028782084042,4.42827641439251
"hsa-miR-222-3p",6.41751500288509,7.09518600991506,6.45697038112101,6.68565987743181,6.53636379239547,6.14302600388997,6.44790974874208,7.44111824453277,6.7033499151664,6.7894684369412,6.85436974157519,6.31487775736821,6.62789861587175,6.31596466980603,7.47370574961942,7.11311703639072,6.43729433149714,6.47069954142369,6.351204277258,7.17672169288105
"hsa-miR-223-3p",15.2114514512753,16.3068104059725,15.1021733880105,14.9578597472985,14.7233601738514,14.4867351102153,15.0628257280106,16.115362131565,15.8473515138862,15.9121731425061,15.5657066456305,15.2104259277914,15.1506243282083,15.4217617631396,15.7025955923777,15.7577324629384,15.4774733793958,15.1547959622477,15.5831250884447,15.768597623758
"hsa-miR-224-5p",5.05224198118114,4.83844759254846,5.8444860877578,5.58646452588639,5.78816365703777,5.82603995889619,5.87135084063403,3.78659636189081,5.26040209302579,4.82781902461732,4.72082566608984,5.37747084284965,4.81455042346181,5.15421053058834,5.05050169744673,3.6667565918848,5.82017896241519,5.93946167836279,5.24982454861618,5.13791332208841
"hsa-miR-2278",4.72683121703249,3.45549162062847,3.81044310384517,3.51727569320958,4.30597052098439,4.14730669878029,4.02059109477325,3.1407786557828,5.30122180533309,4.67638025546692,3.45022149589718,3.77399632511117,3.28095631383106,4.62058641045188,4.46858331700683,3.74738739965272,3.04264433740849,3.8011586560937,3.10936055940423,4.12267271882414
"hsa-miR-23a-3p",11.9647632166753,12.4296394998555,11.604896025322,11.922740481833,11.8782157170419,11.7866862008363,11.9367189043094,12.457519395773,11.8792041477672,12.0611112546016,12.0572234793782,11.75595159817,12.1718147957379,11.4974377260423,12.0144843184682,12.0065434833697,11.8566317243459,11.8983973249576,12.0727489515606,12.4590857607238
"hsa-miR-23b-3p",5.49984588708321,5.32589006103978,5.27202318906105,5.46368784220126,5.6450098843911,5.55397480823747,5.25663329505992,5.854993016757,5.6238083477264,5.44360665147561,5.49569516262407,5.28688114778816,5.44790974874208,5.5909612413426,5.62087961135541,4.6507645591169,5.35085080548338,5.09000652990382,5.1647058401828,5.19298316997399
"hsa-miR-23c",5.21761848535105,3.96069703930431,5.03782146543497,4.61588707391606,5.34518344718767,4.70487196445635,4.41345868800798,3.85897561429202,4.58856473740135,4.56559717585422,3.93922657772821,4.22881869049588,4.86344293434804,4.70984201927331,4.16269343221124,3.89627184880738,4.84549005094437,4.49569516262407,3.43429461795993,4.23189316164533
"hsa-miR-24-3p",6.2240016741981,6.79999388766371,6.5712217250481,6.26303440583379,6.34589308568741,5.99322146736894,6.26959425168337,7.6238083477264,6.13278245729886,6.2592724870376,6.24792751344359,6.87835751033694,6.1053847492476,5.54318652456517,6.56788004205273,6.37295209791183,6.64284594962078,6.42307387908937,6.2309330930394,6.11727946005392
"hsa-miR-25-3p",9.3264294871223,10.4509225439664,9.34963508531294,9.47561185041876,9.34191905305386,9.25566595381306,9.2769618560616,10.2035682449527,10.2523579400846,10.0845825338863,9.72803954004071,9.66613521883805,10.0984795649367,9.74030359738085,9.87610249591122,10.5967767800306,9.95525758061239,9.68515174739849,10.4424977668945,10.7797521805957
"hsa-miR-25-5p",5.41176518500698,4.799087306074,4.97269265400426,4.16912328147676,4.86641348112345,4.98413359454098,4.41345868800798,4.17472598770613,5.30122180533309,5.41210404467757,4.13257684267001,5.23916887866545,3.95791459863299,6.03364324351038,4.85349670370232,4.73281187208294,4.71918344048179,4.49569516262407,4.28762004411207,5.08065766334523
"hsa-miR-2682-5p",5.54194842533373,4.83844759254846,4.83289001416474,4.95698592461258,5.10391721075207,5.16309613843601,4.62585493136806,4.17472598770613,4.7734689279052,5.00809242094872,2.43562859405209,4.41210404467757,3.76553474636298,5.84899843040002,4.81044310384517,3.58135124716878,4.42693561964834,4.40053792958373,4.28762004411207,4.33342373372519
"hsa-miR-26a-5p",8.05809998849341,8.81496691974015,8.10873352786627,8.29760413268469,8.71572180699829,8.21805460107754,8.17332734965099,9.73969623917521,8.29929961516461,8.38620739856046,8.20158485575037,7.62585493136806,8.07932477180666,7.60377468646397,8.7921395522779,8.40092211893602,7.87688524721991,7.74940018197365,7.7233537737965,7.89324084840494
"hsa-miR-26b-5p",7.96826358854179,8.53079646556031,7.88849973551412,7.68776058407035,8.16430358309365,7.60488676162957,7.92475313221785,9.03430376776804,8.12298325408078,8.18542058850237,8.07156962214114,7.70687585184828,7.84398384404833,7.36299581197405,8.68060566620259,8.20755126408418,7.97004835426884,8.06031764744265,8.03044643943744,7.41515020542639
"hsa-miR-27a-3p",6.08852325661663,5.81275490980019,5.7309116243181,5.58646452588639,5.51916444980607,5.92860719930895,5.25663329505992,6.20026107981327,5.86021792474585,6.14832404248008,5.92029330021101,5.58225490835766,5.24145887127465,5.49345520092618,5.40735275114004,4.98641093525204,5.26303440583379,5.31505896631662,5.79415589787641,5.13791332208841
"hsa-miR-27b-3p",5.31795521831244,5.79311555527435,5.27202318906105,5.50557340028202,5.41717741190639,4.98413359454098,5.31903981556254,6.2278565730605,5.08491465976794,5.50493813164961,5.13709360897494,5.13873256972024,5.54101915313356,5.6372044819023,5.87061131304455,5.66419836929191,4.42693561964834,5.20711196120771,5.40633257782171,5.86962468620432
"hsa-miR-28-3p",5.36562255611334,5.08618931310448,4.90448409790142,4.89481776330794,5.58345891013077,5.16309613843601,4.72137265947682,5.27351588970212,5.03738222200308,5.41210404467757,5.2667865406949,4.97407036702403,4.91073266190291,5.5909612413426,5.1906148602095,4.80992886572143,4.78345665436024,4.82323984413102,4.1168637576909,5.44028782084042
"hsa-miR-28-5p",8.10097764772482,8.16118228193074,8.82222027162153,8.76015439995754,8.99777224751758,8.63190458725792,8.65126700272934,8.523130651227,7.72662689341017,7.73890291428176,8.87578006306849,8.18660950045996,8.53636379239547,7.44344089114443,8.38823259689555,7.94192792470872,8.49397550208537,8.50477927077394,8.4274385637151,8.04297258321952
"hsa-miR-296-3p",4.30524096595448,5.08618931310448,4.30888505741176,4.61588707391606,3.96439863220318,3.90014226035982,4.62585493136806,4.43429461795993,5.52418907844937,4.96532254836725,4.3819754785573,4.22881869049588,3.76553474636298,4.94906796585291,4.62527048937469,3.89627184880738,3.95233356636969,3.94204525991605,3.57288966842058,4.82629424549963
"hsa-miR-296-5p",4.20398416585599,4.15946772926677,3.65306001710456,4.4535175792155,4.22804904788446,4.54163873443614,4.16349873228288,3.92789645372882,5.08491465976794,4.09254574154357,3.71479501111816,4.12763327972587,3.76553474636298,5.02103547951136,4.35402893805439,4.56437816856506,3.95233356636969,3.26603689399532,3.43429461795993,4.67976157351685
"hsa-miR-297",3.84899843040002,2.83390207666916,4.50525580093216,4.95698592461258,4.45088131527337,4.70487196445635,4.72137265947682,3.54473265593262,3.70929063572336,4.17072627613155,4.03913839390696,4.57410150808939,3.54349588342577,4.94906796585291,3.36457243229586,3.28835856219366,3.24031432933371,3.8011586560937,3.81557542886257,3.20320115631661
"hsa-miR-298",5.31795521831244,4.83844759254846,5.69125497865014,4.95698592461258,5.61470984411521,5.96139181179108,5.43662826729284,4.23112515787905,5.17512534965772,4.82781902461732,4.77978500530113,4.97407036702403,5.27798474729977,5.21684284283726,4.35402893805439,4.21334728173344,5.26303440583379,4.96301164759943,4.28762004411207,4.42827641439251
"hsa-miR-299-3p",5.54194842533373,6.26528685756517,5.03782146543497,4.82984955984469,5.18863829456139,5.32228872357088,5.31903981556254,6.08406426478847,5.34091827027212,6.14832404248008,4.72082566608984,5.42088657497553,5.08576455377831,5.92576211367192,5.05050169744673,5.62205181945638,5.12018602753186,5.41582625747291,4.81966818349646,5.2460279805281
"hsa-miR-299-5p",6.2240016741981,5.18070484019556,5.32481060342048,5.18150015170461,5.26903314645524,5.51064550409004,5.19140472885276,4.94766615679601,5.83289001416474,5.31251996747495,4.89141918684608,5.08618931310448,4.54163873443614,6.4517056653563,5.54442356218942,5.0518071070133,4.65133876610593,4.89481776330794,4.57833494868161,5.80064109732908
"hsa-miR-29a-3p",7.39763185410674,7.9130090569919,6.54920708935568,5.96393645214449,6.30833903013941,6.37851162325373,6.20496233054251,7.78135971352466,7.34340782229781,7.4345448324495,6.73984810269933,6.4254257345907,7.21276386390212,7.32102612859297,7.94895120044142,8.64439709900092,7.13903966768306,7.33985000288462,7.85143673596167,6.9560566524124
"hsa-miR-29b-3p",10.7706473765653,11.7470222820527,10.6663838001729,9.88151167966718,10.5298307049849,9.88941269884593,10.9445363797183,11.4608705219547,11.3617848054174,11.2610135938429,11.3118731691258,10.5479645118194,11.0258731841387,10.7447581696914,11.7409233452582,11.668401937316,11.2051089980606,11.4384280147262,11.9823875725433,9.83345938668054
"hsa-miR-29c-3p",7.24021890983959,7.4198759304222,6.38387705997811,6.13463167144765,7.22071689199892,6.02436400911417,6.23764019503539,8.14969631948915,7.09961081196091,6.87319800281828,6.66348694611023,5.46303385531749,6.51017075115177,6.4517056653563,7.77603817019223,7.52739880908805,5.82017896241519,6.82171021503467,6.48010352081757,6.27854238244459
"hsa-miR-300",5.62293035092018,4.33413917883824,4.50525580093216,4.76234881564413,4.51790555352995,5.41953889151378,4.72137265947682,4.05658352836637,4.93734439215023,4.77925972037238,4.3819754785573,3.90207357931074,3.65878273401283,4.70984201927331,4.72082566608984,4.09423606984577,4.16108148227718,4.40053792958373,3.92314918047231,4.42827641439251
"hsa-miR-301a-3p",6.34801990922869,6.92350576833181,6.98800293750806,6.84172158112846,6.94333531775511,6.83111719461642,6.99909803370561,7.13298804262744,6.65692533979425,6.97429985800373,7.6244664948533,7.17262752182214,7.40650265681287,6.79610452053215,7.1261882105221,7.12070444179627,7.5546655887347,7.31397137105902,7.64695465445538,6.40036714591488
"hsa-miR-301a-5p",5.41176518500698,4.799087306074,5.80761252317263,5.28169825009883,5.89311947583592,5.92860719930895,6.02923200313464,4.65420637794429,5.52418907844937,5.27798474729977,5.49569516262407,5.42088657497553,5.16591193893569,5.84899843040002,5.40735275114004,4.51916444980607,5.01658546043445,5.50969584193339,5.24982454861618,5.44028782084042
"hsa-miR-301b-3p",5.73606362787181,5.21101219348551,5.60792206726114,5.5465858290081,5.81506301719287,5.79025073883523,5.5963388642052,4.77135740899056,6.17731986649513,5.64789009105921,4.89141918684608,5.7273759385949,5.27798474729977,5.84899843040002,5.54442356218942,4.60821785302146,5.01658546043445,6.00562454919388,5.07424852334703,5.48510476108097
"hsa-miR-301b-5p",5.21761848535105,4.674686619928,3.95233356636969,3.9429835981871,4.86641348112345,4.45285896471381,4.89578731646331,3.78659636189081,5.17512534965772,4.31469652565629,3.83187724119167,4.49505552836802,4.12763327972587,4.79441586635011,4.97498811199193,3.82374936030827,4.16108148227718,3.8011586560937,3.69932952567316,4.60050764534579
"hsa-miR-302a-3p",4.65191274464578,3.73009646559547,4.19927972133662,4.76234881564413,4.96624587322494,5.10601323762212,4.97544676564096,4.17472598770613,4.45022149589718,4.31469652565629,4.3819754785573,5.13873256972024,3.76553474636298,5.33378150063115,4.46858331700683,4.09423606984577,3.56803210477128,4.66902676550963,4.1168637576909,3.87578006306849
"hsa-miR-302a-5p",4.30524096595448,4.38818953715608,4.08065766334523,4.69097573834328,4.14486214291573,3.90014226035982,3.86195536414487,4.1168637576909,4.65306001710456,4.67638025546692,3.58856473740135,4.32337006906127,3.28095631383106,5.5909612413426,4.09339115325301,4.09423606984577,4.25550073314839,3.64385618977472,3.92314918047231,4.42827641439251
"hsa-miR-302b-3p",6.05983113619282,4.87627136055013,4.90448409790142,5.5465858290081,5.45220004940622,5.41953889151378,4.89578731646331,4.38612115681485,5.74685018309805,5.27798474729977,4.72082566608984,4.78816365703777,4.20554891117303,5.84899843040002,5.51790555352995,4.80992886572143,5.30779279612989,5.20711196120771,4.28762004411207,5.44028782084042
"hsa-miR-302c-3p",4.79805051476751,4.87627136055013,4.59454854955035,3.51727569320958,5.01346225980656,4.77978500530113,4.29351763041742,4.28466218548316,5.52418907844937,5.24222139509837,4.03913839390696,4.49505552836802,4.27947129564447,5.6372044819023,5.01301553583926,4.26903314645524,3.56803210477128,4.40053792958373,3.28095631383106,4.89433274227769
"hsa-miR-302d-3p",9.85113998314694,8.65949648015161,5.76977173924945,6.48976769700826,3.05311133645956,7.91910167955939,7.21159631996932,7.90207357931074,9.22470113932789,8.68341574703043,6.38750040648098,7.34002810238993,6.46336088581666,9.64711660035451,8.67761394582493,7.93333657591232,7.4390412883696,7.56460681090278,7.48968742911156,8.967139781017
"hsa-miR-302e",5.21761848535105,4.674686619928,4.08065766334523,4.95698592461258,4.64385618977472,4.54163873443614,4.72137265947682,4.61235249875266,5.48928602262588,4.92076967302065,4.59454854955035,4.57410150808939,3.65878273401283,5.54318652456517,5.40735275114004,4.09423606984577,3.95233356636969,4.89481776330794,4.0232553523003,4.75488750216347
"hsa-miR-302f",5.31795521831244,4.674686619928,5.27202318906105,4.95698592461258,5.14689956034359,5.37190729759515,4.62585493136806,4.61235249875266,5.03738222200308,4.72846476509253,5.04395687279021,5.42088657497553,4.71149490665009,5.33378150063115,4.52293456094346,3.89627184880738,5.35085080548338,4.89481776330794,4.57833494868161,4.67976157351685
"hsa-miR-3065-3p",4.57288966842058,3.81147103052984,4.30888505741176,4.4535175792155,4.96624587322494,5.04657836662033,4.41345868800798,3.99367436175058,4.71424551766612,4.67638025546692,4.13257684267001,5.08618931310448,3.28095631383106,5.27649666564036,4.41278152533848,3.89627184880738,4.34340782229781,5.09000652990382,3.10936055940423,4.12267271882414
"hsa-miR-3065-5p",1.22650852980868,1,1.29278174922785,1.20789285164133,1.02856915219677,1.25701061820602,1.4276061727819,1,1.0703893278914,1,1.0703893278914,1.18269229751619,1,1.36176835941915,1,1,1.14404636961671,1.28688114778816,1.06350294230616,1.24488705912353
"hsa-miR-3074-3p",4.30524096595448,3.81147103052984,4.08065766334523,4.4535175792155,5.22958792274065,5.37190729759515,4.52356195605701,2.74200621086674,4.45022149589718,3.7311832415722,4.22110372536788,4.97407036702403,4.20554891117303,4.52544250601812,4.29351763041742,3.28835856219366,4.71918344048179,3.64385618977472,4.0232553523003,3.73552217729654
"hsa-miR-30a-3p",5.41176518500698,5.11852584893567,4.50525580093216,5.50557340028202,5.38162946703366,5.27127625917593,4.72137265947682,4.48091134604775,5.59126052462153,4.96532254836725,3.93922657772821,5.18982455888002,4.12763327972587,5.84899843040002,5.1906148602095,4.09423606984577,4.96162332828694,4.89481776330794,3.92314918047231,4.23189316164533
"hsa-miR-30a-5p",4.93073733756289,4.674686619928,4.75808993420181,5.32948243102564,4.96624587322494,4.98413359454098,4.52356195605701,5.24678809384436,4.52105073690096,4.92076967302065,4.03913839390696,4.01881218574282,4.12763327972587,5.6372044819023,4.89481776330794,4.03121873061072,4.34340782229781,4.29939120612683,4.57833494868161,4.42827641439251
"hsa-miR-30b-5p",6.92706680775926,7.84730795538382,6.48058827023386,6.35807972334892,6.97956810009519,6.19869058566892,6.87970576628229,8.60180792293728,7.62600100488014,7.58413571982642,6.85436974157519,6.62395462859252,6.95535930524299,6.62278396615612,7.6959242370186,7.42063398020278,6.41700858678878,7.1629954724177,6.96855160336395,7.36815720409731
"hsa-miR-30c-5p",5.9387562614923,6.29370154208074,6.13914201914569,6.0518071070133,6.23035674505615,6.14302600388997,6.36159292377221,7.05799172275918,6.22032995487956,6.10936055940423,5.63023071585969,6.03694284479826,5.91001305342134,6.2278565730605,6.08342613943746,6.33413917883824,5.99412711400313,6.09929520433777,6.07638806851284,6.05918219921169
"hsa-miR-30d-5p",5.73606362787181,5.66789212523023,5.15946772926677,5.42021289061078,5.61470984411521,5.32228872357088,4.81147103052984,6.72137265947682,5.34091827027212,5.27798474729977,5.49569516262407,4.41210404467757,5.57076649652761,5.6372044819023,6.22071689199892,5.68481873755322,4.34340782229781,5.02768487693716,5.3301998328509,5.90303827011291
"hsa-miR-30e-3p",6.34801990922869,6.58631439372112,6.3068819462727,6.08001802908917,6.28928117848199,6.58104990094504,6.10202817936731,6.84247606299394,6.08703845676695,6.18626283566979,6.18368500039778,6.03694284479826,6.27761287075669,6.25776496857139,6.44724856860178,6.37295209791183,5.96647661213641,6.00562454919388,6.00472609358901,6.55535603863583
