"","GSM3137414","GSM3137423","GSM3137426","GSM3137430","GSM3137432","GSM3137433","GSM3137434","GSM3137439","GSM3137440","GSM3137448","GSM3137449","GSM3137451","GSM3137454","GSM3137456","GSM3137461","GSM3137462","GSM3137465","GSM3137467","GSM3137469","GSM3137473","GSM3137475","GSM3137477","GSM3137479","GSM3137480","GSM3137487","GSM3137489","GSM3137494","GSM3137502","GSM3137503","GSM3137504","GSM3137508","GSM3137512","GSM3137516","GSM3137518","GSM3137519","GSM3137529","GSM3137532","GSM3137536","GSM3137539","GSM3137540","GSM3137542","GSM3137544","GSM3137549","GSM3137550","GSM3137553","GSM3137557","GSM3137558","GSM3137560","GSM3137567","GSM3137568","GSM3137570","GSM3137577","GSM3137579","GSM3137581","GSM3137584","GSM3137585","GSM3137587","GSM3137588","GSM3137590","GSM3137603","GSM3137610","GSM3137613","GSM3137617","GSM3137618","GSM3137623","GSM3137624","GSM3137626","GSM3137635","GSM3137636","GSM3137638","GSM3137641","GSM3137644","GSM3137645","GSM3137646","GSM3137647","GSM3137648","GSM3137651","GSM3137652","GSM3137655","GSM3137657","GSM3137658","GSM3137660"
"GSM3137449",0.955376903333946,0.962711769254143,0.953770601948833,0.961373929467941,0.934379642160005,0.9469543698299,0.959230276087722,0.922079450384964,0.92545842837511,0.895284226237641,1,0.950285284132579,0.940719281907501,0.938523208875328,0.946996125413913,0.965278324906271,0.940811210295179,0.959503283064563,0.941246032154325,0.948322660566696,0.920502438868842,0.955349451002406,0.942757298266597,0.947976719794028,0.903497524532773,0.966212106519342,0.943090922441409,0.92943362167338,0.933137447683331,0.923092097946871,0.941289644891137,0.933825035160021,0.941415367214769,0.95695555705282,0.938627115642499,0.929382917925468,0.948749128450629,0.955330260041477,0.915914306351094,0.954213499081418,0.951249774065802,0.946913414658108,0.959149714693925,0.922840856399882,0.943362627087089,0.932514293011091,0.948965051877744,0.947825300732601,0.945892426315532,0.962193548728605,0.94102328891413,0.956818175577732,0.940825704175157,0.9564884006211,0.960891753087073,0.923474700376158,0.913264549588572,0.936480140922041,0.957880128798653,0.941080990727712,0.965931283804594,0.958231754334881,0.953598029730397,0.940309073097109,0.925364552775,0.961408123949456,0.920718673960902,0.947738906208132,0.925653002434772,0.952506814250485,0.946244685699757,0.936363670640503,0.945457052671858,0.929451378627324,0.925740258517299,0.943487439187118,0.901283998061662,0.905707455851398,0.952925581342787,0.933438346923539,0.952872648069539,0.966430714985638
"GSM3137451",0.96587603392485,0.971313258566054,0.960228519651047,0.957835785012558,0.933065551778941,0.980514042998879,0.966582709096916,0.967786139857272,0.945974893830019,0.958007786864131,0.950285284132579,1,0.969175716764755,0.972449747911068,0.967897072810424,0.96110248624267,0.968250192189699,0.967359345724211,0.981493225775224,0.96237383921025,0.940531627433587,0.974281458897821,0.957826179803621,0.972700874291562,0.896847159201463,0.964831862880541,0.971222791313396,0.97168387893384,0.957197155044388,0.951798530848443,0.967511667839396,0.962327631681779,0.972166349916208,0.976943357032059,0.960949300130079,0.954509630159004,0.977910237308801,0.970193261316742,0.975582089112558,0.971937694394844,0.969142712232993,0.968457022003885,0.972669723764964,0.962523458698788,0.960693637362859,0.962256875726104,0.947584464899094,0.947881691711742,0.978666339484143,0.954429659999289,0.9730389882309,0.925568750721822,0.967972375899116,0.975951416659773,0.96673169408115,0.914380984191434,0.945571220065174,0.976880131028415,0.973915663441167,0.969513524509753,0.961358193360402,0.950689743544507,0.956057200444818,0.952872625791036,0.945013737548047,0.953630054755042,0.958067500384731,0.97204795910488,0.944082884786874,0.963431880704746,0.934538377664605,0.941453124408589,0.943594902780056,0.957636467216143,0.945421361763949,0.910064527359936,0.864415278201356,0.895966147355087,0.949715683212568,0.974014631958594,0.9734352634435,0.969733240732545
"GSM3137454",0.946730474304998,0.954290984549872,0.933766337417539,0.947305982705495,0.932588254111941,0.969427282509471,0.951261909453137,0.952887997214073,0.944319207410951,0.949435870916388,0.940719281907501,0.969175716764755,1,0.97874723174117,0.97267374276905,0.945912784765922,0.971293869233871,0.949439478017198,0.973071223155108,0.954382346852136,0.952343960524385,0.968037909133947,0.952508686059973,0.965821036721622,0.907586847738296,0.949070660643699,0.981065039266458,0.973137731287634,0.97026145647547,0.974299735110179,0.973420174169037,0.974135382146601,0.975556138396308,0.963819839103584,0.954868912797773,0.958891151415253,0.952100625395006,0.966491062217306,0.97119816251546,0.966375015280103,0.951114038261792,0.970838899533318,0.951625873743175,0.938997647966835,0.964368510436009,0.974978022405825,0.928401537330668,0.927190009877873,0.970918685521414,0.938182217768645,0.980941263056552,0.896163458283177,0.970884878781678,0.972771418631444,0.947790798429905,0.914679002849844,0.948778219843331,0.977060015629868,0.967901885627311,0.973822492901034,0.944811941582848,0.942519240944685,0.960012218252734,0.951215136041486,0.93372359852545,0.939331778440485,0.958610966766836,0.969904834378976,0.949907580726395,0.954190623388136,0.937665076427312,0.949293005512188,0.929523386399756,0.9418142799846,0.939831214891718,0.902545149912326,0.856040659077736,0.891725485866542,0.92873324380441,0.973115698200533,0.973388224766117,0.959761429680093
"GSM3137456",0.951836151753064,0.957306778070033,0.937894942872048,0.954514232627894,0.936128161364017,0.974669341655334,0.952917441570422,0.950647294567223,0.941052736953269,0.9514397403526,0.938523208875328,0.972449747911068,0.97874723174117,1,0.974220271675218,0.943952885880861,0.967344532166588,0.941254076947104,0.977058131576905,0.960957705776552,0.956254923890628,0.976886857680776,0.96063854006958,0.971518709898611,0.909101766597584,0.95106548903087,0.979127642367443,0.971778761058459,0.972621956158813,0.97288046923559,0.980897548169315,0.974312361241281,0.977037660418594,0.963795068538312,0.953825669967708,0.966273635011929,0.95819092718572,0.962715678484307,0.970521651416367,0.967827538811311,0.949105195108038,0.963993779322276,0.955806865421404,0.948987653795308,0.961791919612914,0.978949420940649,0.93816243747857,0.932363954023569,0.971311338549092,0.942240622890355,0.982971709754687,0.893943146121646,0.974781193860014,0.974261728564925,0.949741292483932,0.921696207838279,0.95374783233179,0.97870187442014,0.968558679427658,0.973761116770688,0.944352705006695,0.947803574902481,0.95994595605179,0.95893304620973,0.939456008719874,0.939061917951658,0.96440095972902,0.97392888437489,0.951104866987278,0.95933259165262,0.939250444051691,0.950466460022277,0.936463394185847,0.953023777559543,0.946555969698627,0.900875608800927,0.863475720629612,0.891080709672066,0.937355715951101,0.972991809434015,0.973338256767604,0.955177078513729
"GSM3137461",0.954324873533057,0.954893924522942,0.935213538381074,0.953299080532167,0.9387126585817,0.967910272976214,0.954873396501395,0.953034813716846,0.940356504503676,0.948765780762046,0.946996125413913,0.967897072810424,0.97267374276905,0.974220271675218,1,0.954281793186632,0.966326651123006,0.943559003488497,0.96861207203288,0.959639456652232,0.947099514996264,0.972005633112405,0.960386408397335,0.970239890663234,0.90909916984372,0.957278170274675,0.974227083519363,0.971659086504262,0.971044195404098,0.96379287675263,0.967525608291688,0.972635862246534,0.972572234327714,0.959357644102527,0.945436374686072,0.959702151556184,0.956464836338779,0.956463572164414,0.963906412497437,0.961333985937797,0.949953217332268,0.959102486735762,0.956166305420383,0.939405206556282,0.959574782414998,0.97219987688873,0.940266877362584,0.9294693450642,0.970273439336228,0.946006451546017,0.9711623839518,0.903386394757478,0.972207035743137,0.970689245566262,0.954929249519016,0.924709483919547,0.949331013305338,0.966705707534781,0.967309024864937,0.974907325352064,0.942218169650426,0.947292160261378,0.955915415021511,0.950980958776023,0.928616840800723,0.938507714364937,0.950905227658706,0.966361896708419,0.937807657757418,0.958739374353849,0.943422198658709,0.94866114385834,0.936674600865031,0.946612591142333,0.942393209330437,0.906443472932467,0.873202635716637,0.89175613708597,0.939527722257701,0.973448914911717,0.972704739728629,0.957974595442123
"GSM3137462",0.96899676108413,0.970896944654307,0.956961479813375,0.954856656652837,0.933070821481922,0.954309196115343,0.972858703735751,0.949609071324291,0.931089338714579,0.918812179763284,0.965278324906271,0.96110248624267,0.945912784765922,0.943952885880861,0.954281793186632,1,0.958220772940383,0.969943900692268,0.954855846548029,0.952502750938756,0.918145101805904,0.958314568696498,0.946513552115331,0.95536690480358,0.888482879086182,0.972743553796899,0.950872013381381,0.946052784438607,0.935536931614482,0.923168059164073,0.9396260215294,0.942140701292806,0.956348038762425,0.965669484388649,0.939744994659247,0.929885170955191,0.961745411119906,0.955943619429052,0.938446325821286,0.958825798480414,0.961590329322152,0.958588327495485,0.96499864100631,0.94316367141642,0.937027802771503,0.935801386692811,0.942753170079534,0.942858091460868,0.958479685838964,0.96017923622724,0.947611818488144,0.946323141888665,0.949549942928379,0.961777971399636,0.96332869123881,0.916171642327646,0.910671289725124,0.94659665368492,0.954460058030381,0.958288394192733,0.961289238563823,0.947286674422336,0.94729184173305,0.933746152371227,0.93518768037294,0.958546467137289,0.916438724204016,0.958951666267948,0.920223478085664,0.952682151082312,0.937627196846053,0.925784324256648,0.933052920075245,0.931257047867411,0.924138472426444,0.923809152663866,0.883761959960679,0.896960993448946,0.949887194825003,0.945548946793695,0.962262533631936,0.96858897769612
"GSM3137465",0.95800336162905,0.960720539355872,0.936001322102095,0.936642874154109,0.924636815597731,0.961037759934846,0.959721238193718,0.968392169427031,0.927100506103174,0.95375217258113,0.940811210295179,0.968250192189699,0.971293869233871,0.967344532166588,0.966326651123006,0.958220772940383,1,0.948751452447834,0.967139400946069,0.945576066055507,0.945197026215449,0.962052331732173,0.948964056034558,0.957672030968792,0.888424110605838,0.951426478673255,0.970901090559767,0.967982195995498,0.954529157623663,0.957581514224193,0.960707098671905,0.9591972140345,0.971250027017523,0.964731422655979,0.940013176296979,0.948946055124989,0.954106153942317,0.952921247729825,0.966479944812172,0.963315935452781,0.952512770982342,0.957319016935126,0.954193128982463,0.944612551027588,0.944688565474012,0.962718189626964,0.922571498151587,0.928457295239332,0.968010470685274,0.936026061626696,0.975786743153956,0.898092530772483,0.956855174926628,0.966690441612429,0.945465974324873,0.906449219169076,0.930032512158996,0.966726416080401,0.95503610555602,0.972667623123902,0.93659783208548,0.9388819408471,0.952369412412928,0.941565756004336,0.929932882712199,0.936379290695687,0.942262267019105,0.967543713875994,0.92455762305091,0.94221320336424,0.926463716564562,0.923958192513655,0.914333597031049,0.927976356700713,0.923559786733009,0.891175094573263,0.851412000947705,0.884861055142302,0.930889681184588,0.962000547508452,0.970341951315881,0.956813519611045
"GSM3137467",0.959885592434976,0.970722982372431,0.964755789185748,0.954307774938146,0.920429066583581,0.96050234399115,0.968798536524516,0.95232948879612,0.938572598346491,0.924842728032351,0.959503283064563,0.967359345724211,0.949439478017198,0.941254076947104,0.943559003488497,0.969943900692268,0.948751452447834,1,0.95950145047098,0.947055582285447,0.910589264263263,0.952486650383227,0.938031930788715,0.953621219550875,0.879173105628782,0.966719049979635,0.9510950015981,0.945885001351519,0.925476474418454,0.918412646925702,0.940989210901768,0.936382561741421,0.951850871804262,0.97222660247183,0.953747540697255,0.924210326542455,0.969057243261353,0.965951981955316,0.948610099024247,0.957646655574861,0.97205746286578,0.966420437672001,0.96951971654953,0.946103717931222,0.944687744792225,0.927236234984942,0.936753457033521,0.94441886213046,0.961952581881041,0.957115396741733,0.945100583057727,0.956743954730844,0.944110689535478,0.963868971808338,0.967072619578859,0.900482922293089,0.915945401363317,0.952514798192499,0.959380995075682,0.949321075279109,0.967686579689288,0.940078436205902,0.94335189563221,0.932324564949445,0.935663912890225,0.962879455189009,0.927049815065275,0.955914218590224,0.930092116300599,0.955471832859481,0.925733292314085,0.925712718476828,0.934184827245704,0.935132926750833,0.928388814786346,0.923320008455235,0.867721214565498,0.893861226677931,0.944738867775355,0.951219166690154,0.960244333760011,0.973258381861973
"GSM3137469",0.957495227067865,0.963808545353708,0.952577488701184,0.952440946054118,0.930817290540033,0.979920822726362,0.958855850674647,0.959581492781393,0.946982992640372,0.954356691952019,0.941246032154325,0.981493225775224,0.973071223155108,0.977058131576905,0.96861207203288,0.954855846548029,0.967139400946069,0.95950145047098,1,0.964233828036878,0.943648345212997,0.976496275752981,0.952875809683994,0.973775148088031,0.897157188377886,0.959284494048066,0.977262145304278,0.97205056284448,0.961505942797426,0.957660858379552,0.974610628225436,0.964351654349246,0.976681127963612,0.969310201258679,0.960416919380598,0.95594287736962,0.970279550463384,0.967152860884467,0.975424239100749,0.971592461370223,0.961871670321719,0.969410790951509,0.964460108692682,0.964926526787882,0.960155602680485,0.967088589142111,0.938325794244289,0.938249896424795,0.974620032534084,0.946850560695795,0.977754800250268,0.913654399680795,0.971302061261428,0.977116995957751,0.960066042813098,0.912875469309109,0.944688016053449,0.98090553786887,0.967931675032804,0.967993021872107,0.953886732921403,0.947314765045644,0.95110835835193,0.952177800013795,0.946605153229733,0.943592953594133,0.960981905621345,0.971723099116746,0.949027006441634,0.959874607602232,0.932813300119882,0.941347730373647,0.938539409216629,0.952841666585697,0.942477077416283,0.90310896325319,0.854589860239156,0.89244767812048,0.942066012334554,0.973843317879728,0.97622663131633,0.962703182247542
"GSM3137473",0.954211753832845,0.960395645432164,0.959797683210799,0.961993234966709,0.944957722842518,0.965153513307778,0.946151422714198,0.932789157788369,0.94834741349502,0.924135762941193,0.948322660566696,0.96237383921025,0.954382346852136,0.960957705776552,0.959639456652232,0.952502750938756,0.945576066055507,0.947055582285447,0.964233828036878,1,0.940362666128298,0.97420761150084,0.950890153678718,0.969229017517461,0.914205608050999,0.96178499121396,0.962984916888039,0.941584440900486,0.944610337412201,0.939914892029884,0.9651177794332,0.955533093870603,0.960577422597351,0.950130009853255,0.961454544045237,0.954302757517886,0.958453309159292,0.95914051627261,0.945515849732699,0.966785826438059,0.941419173170396,0.959194710246992,0.960074634737236,0.956540812124961,0.951838729034001,0.950261990763535,0.956430264482975,0.944712805201387,0.959921617942952,0.963901003874464,0.958322643687509,0.917146582520187,0.968683763883846,0.967460684833233,0.965755856664401,0.933274234725234,0.940964343034647,0.963460299467178,0.968193694779573,0.954048228374069,0.95966787450183,0.967689865796833,0.957936460735595,0.962948315612364,0.952840782067469,0.952437962378727,0.948889591730855,0.962777323855273,0.957980316855504,0.969791255251107,0.947752347065009,0.949349083935988,0.959536378972241,0.965765964605349,0.947900215691855,0.925048592765171,0.889171802917896,0.907208694687852,0.956365158363302,0.948739878683229,0.967455444369001,0.951057349463509
"GSM3137475",0.928479759847447,0.92820848787507,0.914709016769349,0.932568799710983,0.93049714235967,0.940544542383472,0.917937050810344,0.916351962997974,0.937590255411058,0.932130303641029,0.920502438868842,0.940531627433587,0.952343960524385,0.956254923890628,0.947099514996264,0.918145101805904,0.945197026215449,0.910589264263263,0.943648345212997,0.940362666128298,1,0.952419535246371,0.939879868520557,0.937412197979322,0.913046055789407,0.920547787917545,0.95109562189543,0.937381817257913,0.944600218075977,0.951979217485014,0.953642216560379,0.950874753761565,0.942861443367906,0.935162174798797,0.943632119103417,0.958762387464792,0.92273294746036,0.941984064718839,0.934813092068407,0.942056093314896,0.916666173871888,0.939181414291824,0.929717838973066,0.911714687414661,0.94850580829189,0.955090156813701,0.924254965947665,0.926302247548011,0.94024213798357,0.92533205695235,0.955213934333561,0.86423186267605,0.945930904742163,0.942502094385787,0.923350360199844,0.917519882131444,0.941173616551872,0.955724724380108,0.947234591964651,0.94466605397904,0.921444908386384,0.940287280096399,0.951230844594074,0.956609519289791,0.919830122758759,0.922837107633513,0.954917430653124,0.94971145463969,0.940281724121546,0.938384239674869,0.931354917732443,0.939224608234107,0.925049909769412,0.932042010239726,0.934428713526611,0.899386897287883,0.869057356963852,0.904773175591943,0.923022255971927,0.938687124439765,0.945209932156134,0.929926902077634
"GSM3137477",0.9661469192443,0.96902315831392,0.960707455552661,0.96847365636121,0.952340909817586,0.97723689331126,0.957483856146033,0.944019855996384,0.94727833580265,0.936694978222094,0.955349451002406,0.974281458897821,0.968037909133947,0.976886857680776,0.972005633112405,0.958314568696498,0.962052331732173,0.952486650383227,0.976496275752981,0.97420761150084,0.952419535246371,1,0.961445038480395,0.976379384091039,0.921560081175131,0.967137050734514,0.976220281887902,0.957941350927943,0.957153457615485,0.952862966129698,0.977461325107704,0.963535565343054,0.971030155461881,0.965732086619848,0.961618073906399,0.961209752197016,0.969274060182854,0.966790637440858,0.959333083090136,0.977314164796547,0.950632139800826,0.964684486291434,0.968966580636385,0.963238233339117,0.957513197053844,0.967366263354446,0.957069866895301,0.947301955773213,0.9673228459194,0.96597317969704,0.974474605865849,0.918137523427792,0.972508866470488,0.978828102980011,0.96365433626685,0.938369325514886,0.943835968251923,0.975588264116207,0.974364322626673,0.964754306685651,0.96207098198383,0.967268056806916,0.96823037984586,0.967339552658196,0.9577433391658,0.955260933478499,0.957868186549589,0.97597601456071,0.95295207968374,0.969728743442356,0.956753291762762,0.950797456191066,0.956923824482311,0.962899713058516,0.944833802719876,0.925981992927304,0.892303112374441,0.911513362408942,0.961363441308174,0.960768330406447,0.974167293203387,0.96005728432767
"GSM3137479",0.955205977006047,0.950932213001391,0.94081836895933,0.955683626764332,0.942394651993961,0.961144704718662,0.951517703907425,0.949114036955127,0.936688929819672,0.934448106829784,0.942757298266597,0.957826179803621,0.952508686059973,0.96063854006958,0.960386408397335,0.946513552115331,0.948964056034558,0.938031930788715,0.952875809683994,0.950890153678718,0.939879868520557,0.961445038480395,1,0.954308225424278,0.916886199533504,0.945260592025626,0.955558798747034,0.958468716624839,0.950777330596809,0.942039952439865,0.952506884773198,0.960657546283545,0.954339758439278,0.960149733991281,0.942210030697333,0.945675863956114,0.954183182686078,0.959280452506593,0.947794988947983,0.953062009134575,0.951759629251215,0.957277156894497,0.959288091278924,0.92295213492192,0.950009914938142,0.954188122876774,0.952068939933525,0.941401099896853,0.963262916154575,0.946323395063314,0.954601283483948,0.908610980192365,0.955326346655257,0.954917248557143,0.950157959732435,0.930697742259008,0.941660990687991,0.961219705722588,0.961503925381787,0.963900482002463,0.943602001487133,0.946702102106419,0.955358745753551,0.947514026219957,0.929513189079842,0.938710492465422,0.940901004955554,0.964191851302457,0.942028697667577,0.960918166611904,0.946329315391877,0.950254726243313,0.943579644771734,0.950866246969364,0.941670138157161,0.92038589769686,0.890319747708081,0.897254159118096,0.95668845637232,0.95730913913953,0.95336230462107,0.953093683979137
"GSM3137480",0.960807107550806,0.964001488627891,0.948483404299133,0.957029710427902,0.931569888038227,0.975946276276984,0.958045074714089,0.951408211374726,0.942497985386831,0.940647315612227,0.947976719794028,0.972700874291562,0.965821036721622,0.971518709898611,0.970239890663234,0.95536690480358,0.957672030968792,0.953621219550875,0.973775148088031,0.969229017517461,0.937412197979322,0.976379384091039,0.954308225424278,1,0.894714810111434,0.963718739783574,0.970833057963024,0.962420402066068,0.95762745579073,0.948782053297525,0.971314742598414,0.96590187683973,0.974448253118124,0.961013303459211,0.955496480471115,0.952658430473612,0.966715728858451,0.958074773384853,0.96199936870558,0.970008308878954,0.952692963805105,0.962003411192048,0.960865016825566,0.961610498665993,0.957684268924319,0.961032563172989,0.943379760133522,0.938514424496318,0.972248533577967,0.951884897856883,0.96950001095854,0.915872929088983,0.972334231481739,0.976311475550042,0.962246950540928,0.916354045270312,0.94342473428604,0.9664676055099,0.967495829399818,0.968913082958422,0.954576897483704,0.950218110449563,0.950843761818748,0.952333755372388,0.944920196911393,0.9473437631663,0.949703248651175,0.967707654084256,0.943624834658996,0.966091642123414,0.937488279329546,0.945072245705745,0.942451667476832,0.956020893249452,0.945636755563216,0.905181586091123,0.866279923462257,0.887561842291287,0.947878495802055,0.967318515708065,0.973116361302565,0.955215336914085
"GSM3137487",0.903669936977383,0.895668924134129,0.90883153495846,0.932943870761989,0.961904279349447,0.902284788629095,0.877571691828712,0.859689161923207,0.921240495679169,0.850690232453313,0.903497524532773,0.896847159201463,0.907586847738296,0.909101766597584,0.90909916984372,0.888482879086182,0.888424110605838,0.879173105628782,0.897157188377886,0.914205608050999,0.913046055789407,0.921560081175131,0.916886199533504,0.894714810111434,1,0.895188504100358,0.909661469017057,0.88239428705861,0.898359939681142,0.90683973777892,0.905417329112273,0.90754257011087,0.883675581724946,0.894226411571636,0.904464070789397,0.914222011017216,0.892134390924606,0.929900330205331,0.878389279802082,0.911416809559713,0.872249898899921,0.905355202641844,0.915782708196639,0.857300912064745,0.895562045714316,0.91485839818852,0.938160150561628,0.898106225957456,0.896682155893708,0.924252424191063,0.900629309631632,0.869484997616508,0.915988669228654,0.900092231697488,0.907792734145709,0.951031339450738,0.902743743165414,0.916883015037909,0.936137588771612,0.894673434901543,0.918016312307804,0.938348810579805,0.950251664704669,0.929862914935188,0.910643195338755,0.915807531412702,0.909295444703734,0.919994877401451,0.93705495600924,0.92182549687105,0.961374066285061,0.949708836072908,0.941754048502117,0.921036252382806,0.895994104516878,0.948725595542924,0.935050752214393,0.934521320342675,0.936554537632902,0.889150091604836,0.897613245964044,0.914554665813286
"GSM3137489",0.966191670119176,0.974180261948358,0.960974640062192,0.962848020071156,0.934557138652893,0.96327063011626,0.969190961081304,0.941328316623654,0.935873207832855,0.918974558606695,0.966212106519342,0.964831862880541,0.949070660643699,0.95106548903087,0.957278170274675,0.972743553796899,0.951426478673255,0.966719049979635,0.959284494048066,0.96178499121396,0.920547787917545,0.967137050734514,0.945260592025626,0.963718739783574,0.895188504100358,1,0.955208385419291,0.945749472702996,0.936954631929887,0.926383616956785,0.949618535961326,0.944722809313575,0.960511559622489,0.964825246068698,0.952230368946154,0.935180672231231,0.969420253010696,0.959742692936288,0.940905652985321,0.966556057826588,0.960811538406803,0.956898193796859,0.967491077387707,0.955703292540585,0.947072377751198,0.939875046605889,0.947114976608867,0.945922886858833,0.959757429066441,0.962309161575061,0.951222979124818,0.952300669239974,0.956962262452452,0.972778749414572,0.969588350687654,0.922697388721064,0.923362500598986,0.9499819115256,0.959931481395593,0.955395623404963,0.963873828470993,0.951529463579594,0.946440473964311,0.943548575150254,0.943061389390076,0.954784137975234,0.926764426008526,0.962097226725738,0.929996130480916,0.95972736504467,0.94168445921476,0.930810672884609,0.938961304847175,0.945207939829699,0.934552203994389,0.926116186469084,0.887596127670647,0.898390010043336,0.955059581501838,0.949572280009922,0.968655247772437,0.965886397963526
"GSM3137494",0.951823481368651,0.960895620539342,0.942520115441041,0.951212330398551,0.937905029671556,0.974130041274326,0.956886099361808,0.951452567641875,0.94510043867039,0.947093524435938,0.943090922441409,0.971222791313396,0.981065039266458,0.979127642367443,0.974227083519363,0.950872013381381,0.970901090559767,0.9510950015981,0.977262145304278,0.962984916888039,0.95109562189543,0.976220281887902,0.955558798747034,0.970833057963024,0.909661469017057,0.955208385419291,1,0.970079923717259,0.967893118540583,0.968502511194133,0.97700308451751,0.971926683209152,0.980123860006294,0.962664555370297,0.956994791464659,0.959187572991145,0.958649373544496,0.964098898902175,0.968614218817035,0.97278700390332,0.953463168417617,0.96723735001317,0.956681532989446,0.955824504809057,0.961267647383639,0.973593660550612,0.937243139760553,0.931009364601313,0.969734257105513,0.946429782769159,0.981322543017093,0.903549828195562,0.975639071050831,0.978601512748657,0.953450139573744,0.92205002495965,0.948394471236149,0.977752182074626,0.970101999560905,0.971266800907196,0.948298800947009,0.951871846569927,0.960956064974848,0.956650692704976,0.943542301829477,0.942794580727436,0.958186246160113,0.973828940251459,0.949531538434782,0.956628051990342,0.945246033905267,0.948468067659042,0.938253914241445,0.94812900914532,0.942387495465277,0.909602697785887,0.866267811316638,0.896953436495783,0.939550657868691,0.971475101717059,0.980213031413768,0.959259216649284
"GSM3137502",0.946116159519086,0.949937692540797,0.921176503408709,0.934777761746741,0.91387037033981,0.968553612466043,0.955028848853911,0.968376692475595,0.933406644912984,0.965803764972474,0.92943362167338,0.97168387893384,0.973137731287634,0.971778761058459,0.971659086504262,0.946052784438607,0.967982195995498,0.945885001351519,0.97205056284448,0.941584440900486,0.937381817257913,0.957941350927943,0.958468716624839,0.962420402066068,0.88239428705861,0.945749472702996,0.970079923717259,1,0.969023389709559,0.963159224194189,0.961418127992467,0.970842010652509,0.975250201417267,0.964553051523756,0.943387785133896,0.947842360342645,0.955914748279421,0.955657741571024,0.975123424509452,0.954952854083946,0.958547042086538,0.963006691558236,0.948394580468305,0.935713737356821,0.961384645693728,0.968710203366345,0.917914674692433,0.922551421470878,0.977488677745299,0.921992767168212,0.972400314687214,0.894247984147629,0.9654658311263,0.964567473794812,0.943901280846036,0.895053451818213,0.94815729907531,0.968338955576001,0.95754567048239,0.977476817718971,0.932525332825171,0.921297438414946,0.936939016896151,0.933503271220668,0.918052205068826,0.921373863788687,0.949576368019693,0.963485643434921,0.927910131767806,0.947687863220587,0.91676481925508,0.93474301710423,0.910807603419651,0.932102162702488,0.938651381110541,0.880396544935952,0.83789158309448,0.871929850995062,0.922305198158737,0.981987886426172,0.970411752393998,0.956297033351312
"GSM3137503",0.927638009885666,0.939130695779431,0.9121071784329,0.938078813573702,0.92201766385282,0.955562380794733,0.944131061011858,0.937186083369253,0.930911765887004,0.940061204039894,0.933137447683331,0.957197155044388,0.97026145647547,0.972621956158813,0.971044195404098,0.935536931614482,0.954529157623663,0.925476474418454,0.961505942797426,0.944610337412201,0.944600218075977,0.957153457615485,0.950777330596809,0.95762745579073,0.898359939681142,0.936954631929887,0.967893118540583,0.969023389709559,1,0.978006623294038,0.967541684458816,0.971844319395239,0.968956293071081,0.947381796887025,0.934109580213483,0.958658903112625,0.93442728926763,0.950861776449222,0.95329407407282,0.948553608942954,0.940274771252832,0.951640365859783,0.935087580599923,0.914836926929293,0.958870245584732,0.97721468297517,0.922305951974923,0.913185130522656,0.961599655754235,0.924238003197737,0.970784278122566,0.884747309812131,0.969624789762005,0.957944474786757,0.933920054270644,0.91000537416724,0.949619838169054,0.962493831955644,0.954041565521322,0.966852584162381,0.92561320416108,0.934295225482288,0.945692271372055,0.940543846894854,0.912327263817406,0.923722899162559,0.95032786574607,0.95547498142036,0.938511733998166,0.937806437337059,0.928373752372689,0.949037337915739,0.922975362473499,0.930572287553475,0.937908753963775,0.892075892473227,0.847673015493753,0.877220634329558,0.913853390318055,0.971705923017377,0.962773260040933,0.949949549789772
"GSM3137504",0.919393606414001,0.932261078442562,0.906375653741988,0.931357807960859,0.921913548499505,0.950431374354977,0.930670189723679,0.933013237930102,0.926472575139545,0.939873031337407,0.923092097946871,0.951798530848443,0.974299735110179,0.97288046923559,0.96379287675263,0.923168059164073,0.957581514224193,0.918412646925702,0.957660858379552,0.939914892029884,0.951979217485014,0.952862966129698,0.942039952439865,0.948782053297525,0.90683973777892,0.926383616956785,0.968502511194133,0.963159224194189,0.978006623294038,1,0.968822965402779,0.967084012773613,0.963339891054926,0.943196800186447,0.934048049686362,0.96031223856714,0.926971483135392,0.948676293396829,0.953474814700702,0.945721397166437,0.928988752172015,0.950975408304027,0.93003362002653,0.909536271902294,0.955831163436508,0.978420387608651,0.915013270307533,0.910088563964714,0.955645155545391,0.91696531195751,0.974055732045098,0.867157255220294,0.964452028952312,0.95437660311943,0.927458716563656,0.909619553916941,0.948595445033475,0.964465775218227,0.954512991823051,0.961624942216446,0.922245006022132,0.931986041028998,0.950709604479767,0.943832904663754,0.910778977958464,0.919351773132189,0.957242444072599,0.9527617803231,0.940854156654759,0.93476640602721,0.925139384931158,0.947705064732772,0.917631951614923,0.927124115496624,0.933563318279429,0.888038647605709,0.848207134574461,0.882755525173777,0.906555072533712,0.963694528466222,0.959188939298035,0.943042999089728
