"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"CLK2",331.101085159945,0.0231744898553994,0.0448622635482954,0.00737798224838731,0.510345768399245,FALSE
"FAM69A",735.911382143333,-0.0258560196545689,0.0479795116789793,0.00751883122295094,0.510345768399245,FALSE
"GPR68",334.012224662609,0.0135244898916381,0.0365522277430455,0.00776908330515439,0.510345768399245,FALSE
"HHEX",41.905900240599,0.00581139685268537,0.0333353340495349,0.00785435276723688,0.510345768399245,FALSE
"HMG20B",851.891475281282,0.121892994926687,0.105779415347521,0.0071811018366212,0.510345768399245,FALSE
"IRGQ",111.004193860564,0.0105100150960026,0.0349999509831997,0.00721155822788924,0.510345768399245,FALSE
"KARS",3742.11659560919,-0.126621646640701,0.141857413288408,0.00759482236850251,0.510345768399245,FALSE
"LRIG1",519.706631539263,-0.0193318461595066,0.0409603692631718,0.00713713725455365,0.510345768399245,FALSE
"MAP3K8",1261.86816146228,-0.0152548043362592,0.037670910785266,0.00736885659323136,0.510345768399245,FALSE
"METAP1",859.382360889703,-0.0401783869397616,0.0788549918376652,0.00753004231757332,0.510345768399245,FALSE
"MPHOSPH8",1768.27437406521,0.138587075154665,0.154117856935379,0.00770688842568332,0.510345768399245,FALSE
"MSX2P1",141.24545517332,-0.0187341808586387,0.0403901558664329,0.00780871654602166,0.510345768399245,FALSE
"NIP7",641.106808095969,-0.0270534176495618,0.0500682857879631,0.00714689216184683,0.510345768399245,FALSE
"PIEZO1",856.701444782065,0.0241741601515085,0.0460682694989893,0.00787118135147692,0.510345768399245,FALSE
"PRMT10",256.674877117178,0.0187872811547148,0.040416795172002,0.00792861665719351,0.510345768399245,FALSE
"SNORD22",35.0904186557085,0.011286185637355,0.0353396617141466,0.00725248434562821,0.510345768399245,FALSE
"ZBED4",285.301248970772,-0.0171060967064291,0.0390301287206238,0.00751407279966687,0.510345768399245,FALSE
"ZBTB17",264.684960117429,0.0283192787914091,0.0519101887166104,0.00789129781720245,0.510345768399245,FALSE
"ZNF256",174.061816823416,-0.0107436458340658,0.0350820453181702,0.00721545555976037,0.510345768399245,FALSE
"ACOT9",836.138324148169,-0.0345193895516917,0.0630989842140473,0.00878382509013379,0.512698495981248,FALSE
"ARFRP1",824.292283863351,0.0321893430069996,0.05868955765155,0.00855346295662046,0.512698495981248,FALSE
"BNIP2",3872.30815608335,-0.0339981771030368,0.0618510268216046,0.0091276520950642,0.512698495981248,FALSE
"C16orf48",20.6358427283582,0.00622344658522882,0.0334376019064529,0.00839541334275267,0.512698495981248,FALSE
"CABIN1",650.40379974855,0.117397425513649,0.337362407837121,0.00877707864549014,0.512698495981248,FALSE
"CDC14A",780.149928786968,-0.02262734568049,0.0441901828515298,0.0082571658138777,0.512698495981248,FALSE
"COLQ",316.507582080239,-0.0076288204196421,0.0338439520586963,0.00812051094661589,0.512698495981248,FALSE
"CXCR4",16475.4808077583,-0.0142715481734718,0.0370018469191955,0.00827696004696626,0.512698495981248,FALSE
"ERICH1",604.299926916573,0.112559112908328,0.169408070469326,0.00900520148318314,0.512698495981248,FALSE
"FAM179A",172.621005417283,0.0144444600232001,0.0370690826637804,0.00908433837301442,0.512698495981248,FALSE
"GTF3C1",1398.29535405565,-0.0297984191393266,0.0541637095777657,0.00911809640242712,0.512698495981248,FALSE
"HIST1H2BB",41.2992327606605,0.00622667945796315,0.0334396548760859,0.00804740958582892,0.512698495981248,FALSE
"HIST1H2BD",44.7291203187418,1.56559636925892,0.374028048835338,0.00883698572051595,0.512698495981248,FALSE
"HIST2H2AC",78.3608044081419,0.00559892877333415,0.0332819619131055,0.0088576330176868,0.512698495981248,FALSE
"IER5L",12.8655953565925,0.00857077132366937,0.0341691287480787,0.00856082062093385,0.512698495981248,FALSE
"IKZF1",3633.07147176182,-0.113377215579649,0.12986396336196,0.00862796410837039,0.512698495981248,FALSE
"IL29",19.5346101819373,0.00783294910824342,0.0339120096528151,0.00904018739323252,0.512698495981248,FALSE
"MFAP3",111.869838531205,-0.0128452140787853,0.0361385531825625,0.00893126443488269,0.512698495981248,FALSE
"MRM1",76.8322817943134,0.00999305017425419,0.0347337484526875,0.008703380234928,0.512698495981248,FALSE
"PEX2",1035.05366548784,-0.0313437954481268,0.0567749657943693,0.00871771835610179,0.512698495981248,FALSE
"PSME4",430.604470231669,0.0207651006862626,0.042406022041593,0.00898735422179842,0.512698495981248,FALSE
"RDH14",100.900170566425,-0.0310547747871072,0.056453125325879,0.00857115248206596,0.512698495981248,FALSE
