"","GSM4915422","GSM4915424","GSM4915426","GSM4915427","GSM4915428","GSM4915429","GSM4915430","GSM4915431","GSM4915432","GSM4915433","GSM4915434","GSM4915435","GSM4915436","GSM4915437","GSM4915438","GSM4915440","GSM4915441","GSM4915443","GSM4915444","GSM4915445","GSM4915446","GSM4915448","GSM4915449","GSM4915451","GSM4915452","GSM4915453","GSM4915454","GSM4915455","GSM4915456","GSM4915457","GSM4915458","GSM4915459","GSM4915460","GSM4915461","GSM4915462","GSM4915463","GSM4915465","GSM4915467","GSM4915469","GSM4915470","GSM4915473","GSM4915476","GSM4915477","GSM4915479","GSM4915481","GSM4915483","GSM4915485","GSM4915487","GSM4915489","GSM4915491","GSM4915492","GSM4915494","GSM4915495","GSM4915496","GSM4915497","GSM4915498","GSM4915499","GSM4915500","GSM4915501","GSM4915502","GSM4915503","GSM4915504","GSM4915505","GSM4915506","GSM4915507","GSM4915508","GSM4915509","GSM4915510","GSM4915511","GSM4915512","GSM4915513","GSM4915514","GSM4915515","GSM4915516","GSM4915517","GSM4915518","GSM4915519","GSM4915520","GSM4915521","GSM4915522","GSM4915523","GSM4915524","GSM4915525","GSM4915526","GSM4915527"
"GSM4915434",0.955586142448013,0.956154402862193,0.956533071673267,0.961260585342579,0.964182791997068,0.950348081511734,0.961091109193973,0.961677244430396,0.948771867503093,0.953631213726826,1,0.957305456889698,0.961189590232813,0.964854045680455,0.961195143481323,0.941427559253241,0.866091096135385,0.948322534413433,0.941994538466963,0.961318600445777,0.945124563414143,0.946330830614278,0.952039328046419,0.958124592660539,0.953653547008869,0.955578523540975,0.942633877633967,0.954220329326792,0.958932604803348,0.953340783977046,0.941841407254788,0.94682542009889,0.952797274281097,0.953508173116664,0.956719602746115,0.9552790316712,0.884020812139184,0.95619125677925,0.962085827660842,0.965380601386509,0.928985643884607,0.951547519356546,0.95205603703755,0.953144738695946,0.954860621969293,0.955166197067961,0.960679632333542,0.93979466866368,0.956950285744925,0.936259968720461,0.946489268542824,0.945146699329087,0.953868491984019,0.912190018580217,0.953043276059666,0.962177762502897,0.944775343638984,0.953276498615516,0.951308194541498,0.948189058586336,0.950691756172083,0.943277030464018,0.948945086569635,0.954758454878343,0.957589856110133,0.951774230881775,0.959944731105652,0.954474134608202,0.955292366220129,0.929309967813724,0.948779618504855,0.955180347298475,0.954792686631074,0.957067777427933,0.955879653240157,0.935983366218177,0.948541615257657,0.948310262728998,0.945094021580077,0.945414430738552,0.955026971943404,0.933044004316055,0.925769872810167,0.947302904866313,0.929935083695793
"GSM4915435",0.955596412270001,0.949418708523213,0.952449757512981,0.9556827537201,0.957962799433724,0.956929319420427,0.959078823357978,0.96242817637643,0.947067988418701,0.95491229780941,0.957305456889698,1,0.955568326498008,0.964897971555118,0.961386613394143,0.937374268697675,0.885147027301046,0.94406958892696,0.939356347288861,0.95985093237192,0.938313151918532,0.944521326450003,0.942238032612596,0.954618167103091,0.951494319617492,0.954534006756459,0.936668600111296,0.955167798004068,0.959276154320632,0.953513802521574,0.941164855690543,0.945982886590688,0.952811851063603,0.950916230619036,0.959206971401243,0.954877212759917,0.897518547281001,0.954146440172023,0.962149143186431,0.962434297545039,0.930968668987133,0.953755514400651,0.952464306907186,0.952477619792518,0.952218639341069,0.951131693814472,0.954402879279199,0.943880327455347,0.950543245303805,0.94325738348912,0.946181043261691,0.941341903146545,0.944945672943981,0.915322859659474,0.945747193691513,0.954696105537306,0.937424074768598,0.949805632914399,0.944599230884302,0.943004285154024,0.943226825234745,0.936678031756836,0.94904813427516,0.951210222406216,0.951956241746252,0.947044449597148,0.953190064685314,0.949045993053762,0.949528772532002,0.930394337209058,0.9459418407304,0.950684081131114,0.950064216137274,0.952876742824291,0.956684034459932,0.938937696455157,0.945047920440851,0.946371687187242,0.941319460625075,0.940286577400364,0.946391748958059,0.931864643395734,0.931361953616192,0.954027476275955,0.930815849244039
"GSM4915436",0.962150347657682,0.954851520404943,0.953658603089412,0.962313036568251,0.968403024063465,0.960903218487014,0.963784845558203,0.967352760338094,0.953983701168016,0.95853181046483,0.961189590232813,0.955568326498008,1,0.963182420715723,0.960636026042662,0.933234119399673,0.860567073901837,0.95012578205995,0.940686965133185,0.963635506210381,0.951789409535998,0.949496688596025,0.946343527934402,0.960591017275624,0.958055676064454,0.961982587857702,0.951645791749071,0.967347785733239,0.96144029892808,0.95265371282553,0.944031995271272,0.956946801560759,0.960309859701708,0.96115122423338,0.956000265331539,0.954377279745429,0.882454363280519,0.959558075161884,0.970260222288408,0.965001788257055,0.931970947068595,0.94980349984491,0.959559861695292,0.95697586336679,0.959689535645063,0.951539825853244,0.96250855289558,0.93811917550396,0.957225851309291,0.939135395340139,0.952419670736182,0.945777797449679,0.953245407937491,0.906696420657953,0.955872474915297,0.962842705134541,0.954012027856083,0.955853939126769,0.949974703216956,0.95226079345368,0.954096476754503,0.936750939759641,0.948740038159119,0.952896309474393,0.954457887978877,0.958997887957899,0.957526779078003,0.953200839348975,0.960035724505954,0.934223009114594,0.952560516847656,0.959616466086455,0.960607929637952,0.956097231294051,0.951620636728294,0.945110219286103,0.953662011811707,0.952860412858435,0.950213109381905,0.944791716534711,0.954437243938572,0.937895782370766,0.925441391027874,0.951271643450017,0.93070050282813
"GSM4915437",0.964500613404982,0.963256107328889,0.967300730624308,0.96655691271568,0.96453771096592,0.957660442674851,0.961954450305034,0.967495318129442,0.957305954333033,0.960766400162719,0.964854045680455,0.964897971555118,0.963182420715723,1,0.96474811883074,0.948219863009248,0.879461006805097,0.949269062860552,0.949924441575132,0.967305394030937,0.950779698100985,0.952574628121783,0.952889499882981,0.960402652345354,0.956705734368237,0.960380321542795,0.947361853772633,0.958675418286329,0.964722230955402,0.95892010060362,0.949219069830988,0.949180974418014,0.959027220337532,0.961675778347028,0.962189403338926,0.958893749665461,0.889353716089275,0.962314135341375,0.967128724290788,0.970221204128487,0.943860029952927,0.962766604046282,0.957046233980472,0.95610140237225,0.963955225514618,0.963257210953648,0.962404547053859,0.947312653419608,0.960017498548401,0.948493449191504,0.954717859145427,0.949159094911907,0.951438310505682,0.915180911672239,0.95129157086796,0.958842727050645,0.947373560898485,0.950832017047797,0.94482514650897,0.943758794905948,0.947336548465574,0.941962721152238,0.953632489862676,0.950627802222511,0.957241554203629,0.951781578362195,0.962219380958235,0.955578967106605,0.953578200617107,0.933152350583446,0.953238249156558,0.955399860538459,0.952921198085749,0.955861132626786,0.96008821924209,0.9412687237045,0.948215166542063,0.954246392817912,0.951590733526074,0.947355295910005,0.953236174637096,0.938397108918067,0.930401281318544,0.959962421362873,0.935919468563368
"GSM4915438",0.961885615177769,0.956380985260898,0.954960460252376,0.957988183603238,0.963593119144979,0.95743646879716,0.963130910758453,0.962517901057173,0.949483898712255,0.957237768271778,0.961195143481323,0.961386613394143,0.960636026042662,0.96474811883074,1,0.940872340842023,0.88388773762025,0.946080632408118,0.939717261385079,0.964806351443832,0.943550837212736,0.94845981177536,0.949616960409558,0.956367260802993,0.954458655326652,0.955769947843229,0.944052648409188,0.9580404486854,0.961612587480412,0.952361647022194,0.943344102326992,0.949429717805974,0.957560586219811,0.956229728760114,0.959344283089277,0.962185134300372,0.896540580040145,0.959086907842609,0.963681145397356,0.96547062073994,0.93503101750881,0.95651350993154,0.954363690806701,0.957791492745679,0.958950775857155,0.954334013093244,0.962181110374873,0.947961465954643,0.955634308200913,0.943938126942797,0.949387440409346,0.951681318339566,0.95111975179272,0.915950668463975,0.95239155511465,0.960249235921684,0.944520111476726,0.953776370125322,0.950688441624809,0.947870828661514,0.950833934991994,0.941285394142667,0.952027950695862,0.957596727609014,0.953959071800651,0.953758728758276,0.956868498026874,0.954370757310207,0.956816673339384,0.936235841374992,0.950229596781418,0.955650381704861,0.954903711359842,0.954282665221763,0.957410220856748,0.943194802081884,0.952967342849767,0.951219809546239,0.946726787713695,0.945594191752463,0.951900921879452,0.93948703787756,0.933193824198212,0.9560033072637,0.939061463420824
"GSM4915440",0.938082981874283,0.943973952071276,0.940283917383766,0.943395106650677,0.938503785917023,0.929042533438381,0.937975226736283,0.941673408570543,0.932143057575781,0.935457361110715,0.941427559253241,0.937374268697675,0.933234119399673,0.948219863009248,0.940872340842023,1,0.859647267081679,0.925651036915825,0.924325922988205,0.939533456423783,0.921723361976307,0.934578382848328,0.931619578852451,0.931076307375461,0.934918242685146,0.933099232296324,0.919559849583009,0.928728025241974,0.938054932254108,0.932754633765783,0.919648494984948,0.919379232780739,0.935365548130494,0.931231826112976,0.93567302612337,0.939604123735133,0.864929103895744,0.937672662369868,0.938536469196843,0.94359188682025,0.917462403490771,0.937029600334546,0.932958556583399,0.929568539571631,0.937637375331817,0.941040968256066,0.93852460050751,0.932197724891971,0.933889294232427,0.923819291554482,0.932518258686307,0.929279003990681,0.927148902468719,0.892644496688461,0.92435312755406,0.931893128302885,0.916646249064507,0.924132256037855,0.925052101102266,0.916506438904232,0.919597085867063,0.91957956273916,0.929080971588619,0.928044552498472,0.931096839649681,0.924801234185889,0.936363923235659,0.930216432347915,0.927083238499476,0.906319367735525,0.927770631493391,0.93141393251382,0.923969349838111,0.927897328515116,0.935221954534139,0.91372775757274,0.922033671404064,0.929560113210554,0.926272145700165,0.920818726726749,0.929451620869729,0.909952715637379,0.906888366143494,0.934125454795378,0.913510449317088
"GSM4915441",0.878220718261156,0.862382934762058,0.858238772824764,0.86089949008913,0.859692856148518,0.873055548280218,0.874853665700965,0.874060254524086,0.85082454347842,0.865861358639163,0.866091096135385,0.885147027301046,0.860567073901837,0.879461006805097,0.88388773762025,0.859647267081679,1,0.857605149321543,0.853960847075009,0.874610080078422,0.824620211375203,0.852119918860181,0.843104743412251,0.861316197219862,0.859195900648274,0.860563188840802,0.82654779935181,0.858628879413763,0.87327985314127,0.859233873766845,0.851655426700683,0.853977798681441,0.857774792269122,0.86208745192996,0.872616697400976,0.881265779320395,0.925619251133548,0.860914663097077,0.866892609835406,0.870782419740985,0.867766756541058,0.880328646695835,0.864946029428557,0.869280345487026,0.867651284964261,0.871164708301572,0.869496906985406,0.900830534175303,0.85466476766214,0.906309686553601,0.85859515718232,0.854485166918618,0.851897815912323,0.910599520372921,0.853557686740688,0.86124351024788,0.846922539430981,0.863251374208356,0.856993106051612,0.857466033619018,0.845948806495684,0.854458510726712,0.868091272551087,0.867948706986867,0.860764598850994,0.853187620365373,0.864209267357972,0.858074262162507,0.85699762157758,0.848221971538655,0.860273018877945,0.85861425083509,0.86169039150868,0.862274320156397,0.879433489206438,0.852837255552314,0.851639049724138,0.850233280284352,0.848169709381704,0.846453315606638,0.852706547367751,0.852156862648444,0.897794456246064,0.881586623580085,0.856775818248107
"GSM4915443",0.944174010905168,0.946639314614868,0.943035824721476,0.952454817538561,0.948911502629318,0.944798418001592,0.950915599303476,0.95486989169125,0.93770031588121,0.945635149410527,0.948322534413433,0.94406958892696,0.95012578205995,0.949269062860552,0.946080632408118,0.925651036915825,0.857605149321543,1,0.93642918244305,0.946403356666715,0.940489085229678,0.934715024841678,0.93366803517853,0.946776049244632,0.947572048731439,0.949717424765897,0.93225703438866,0.950667745968442,0.952342111261395,0.942576500530116,0.934086552567393,0.940060862595331,0.946669480350937,0.942985731370112,0.948368838444997,0.941183107437245,0.878823327924779,0.944040340340054,0.956377355855039,0.948838148871704,0.916086775808405,0.934578152167426,0.947147736166303,0.940951683036654,0.94150826353068,0.938764519167064,0.946565292031723,0.931913642512326,0.942589962425787,0.932269473294145,0.938663807707768,0.935532136397882,0.9361979535311,0.91009317885087,0.941551276157864,0.950543224921926,0.941242676685279,0.938871316809282,0.942894053083448,0.938859938089132,0.935493876469786,0.92855550048735,0.936476261691355,0.938471622519372,0.942930286300509,0.944382835737428,0.947820328742114,0.941301693161815,0.946043358787351,0.919733615157588,0.944224706996747,0.946831903525278,0.946766622465105,0.943565371889339,0.943944649754611,0.92746972728872,0.939253569034579,0.940550500441158,0.939172631897171,0.930204575745861,0.941815440740481,0.916803180159779,0.920682617494806,0.939059411780368,0.919856636824802
"GSM4915444",0.940893196821119,0.944322538461405,0.937941886506987,0.945026264824622,0.939453071419724,0.934873140529875,0.941994647828831,0.946409039911917,0.938105988350313,0.939860857401898,0.941994538466963,0.939356347288861,0.940686965133185,0.949924441575132,0.939717261385079,0.924325922988205,0.853960847075009,0.93642918244305,1,0.946216651504791,0.939601924563318,0.933329737570387,0.926783800004727,0.938107349062509,0.939114871828174,0.939664859674925,0.92855996288019,0.938698195516717,0.941453698074083,0.940431366972401,0.940293447497359,0.928504017273665,0.936093623134894,0.93532475078152,0.943316476891346,0.934995493632976,0.864005389446412,0.939990932599199,0.949342072100259,0.94584576936768,0.904314889000867,0.932371093586491,0.941198690811365,0.944076688402859,0.933119766167007,0.93804541960749,0.940093421373147,0.93395153996491,0.934977374406988,0.934321769520439,0.930973275163446,0.929973744569175,0.925007736163892,0.896644794827734,0.927528373794016,0.935876584691745,0.925929212837739,0.926082557018037,0.928063148765503,0.921881038570113,0.924918676032915,0.916623422288303,0.929094323049756,0.924821251713005,0.932532967087726,0.929097418877372,0.937898004668479,0.928109057516695,0.933436636186639,0.91851538986266,0.93465247647479,0.937479002751245,0.929616887410643,0.935276541278754,0.934200307706144,0.911696113310114,0.924160401088777,0.93118067591438,0.930588743460947,0.920893445587909,0.931060990765397,0.905716084088116,0.906954879896509,0.929967069707367,0.901793767409347
"GSM4915445",0.963683723733202,0.958962722339424,0.957758446214165,0.960961221864922,0.965780119597379,0.957628490311274,0.960818964120561,0.964276531312858,0.953155698221328,0.958368568124878,0.961318600445777,0.95985093237192,0.963635506210381,0.967305394030937,0.964806351443832,0.939533456423783,0.874610080078422,0.946403356666715,0.946216651504791,1,0.949662586033376,0.951824173681944,0.950434819559478,0.958114775471739,0.955273588763844,0.956293872850652,0.949360878300731,0.959564252615968,0.960614057057603,0.953300959913518,0.947748781300405,0.949147254399461,0.959043662524047,0.95987825132446,0.958291020322731,0.959741928142974,0.887823187148989,0.96264562043284,0.96430631653681,0.964679321734712,0.93655642675529,0.959276930186815,0.95344990356315,0.959492081480366,0.962612764528802,0.957605473759805,0.964596155250417,0.948879810063064,0.955519248978717,0.944718201378176,0.95056435904531,0.953177355911742,0.947748191236088,0.910585404909365,0.949461658751095,0.956953128212929,0.946858033504514,0.94888323936287,0.945167958242819,0.945033794181856,0.94758894074434,0.938108049523312,0.949061164407708,0.950836436148207,0.951306569823102,0.953144986605825,0.955561503479126,0.950650252278489,0.955514742149031,0.93448967491585,0.950927575667714,0.953583593147446,0.953009583508691,0.950053607995168,0.952184420171916,0.941414147566021,0.951207240903749,0.952676552079412,0.948894029256417,0.945615285314995,0.950841336188184,0.936093268590292,0.923685363986628,0.954440291176033,0.9369274261162
"GSM4915446",0.945544960776083,0.946140220393722,0.943605805507534,0.948972149023736,0.950597698679345,0.944481357768337,0.946208843417598,0.951575225583516,0.942018576766384,0.947282430128864,0.945124563414143,0.938313151918532,0.951789409535998,0.950779698100985,0.943550837212736,0.921723361976307,0.824620211375203,0.940489085229678,0.939601924563318,0.949662586033376,1,0.937642045779228,0.935229031264381,0.94284072877335,0.944336032169743,0.945754407062157,0.952498189890024,0.954207853990937,0.94914134747041,0.939960305890613,0.935043213206058,0.936356675025873,0.952280488620975,0.946754039050572,0.941434056046238,0.938911837653599,0.838975139481192,0.949373804741305,0.956226575310876,0.949649896610463,0.908237444686799,0.934388344729783,0.944368166633089,0.943122108775454,0.944997114055485,0.937119385267564,0.945050088054164,0.923627698661838,0.940873341102838,0.922332743255201,0.940009766383307,0.937757339406786,0.93200838958712,0.87876420599178,0.937306863929887,0.943444032106293,0.939381189188172,0.931280041889239,0.932859998637907,0.927500763078172,0.937629107944999,0.916265082403514,0.929453351818664,0.932075562270127,0.933237323055283,0.943026022165821,0.940318044840437,0.934681719361747,0.943581305823915,0.919246730632975,0.942157447893672,0.942470333770007,0.93818453465591,0.935363424971159,0.935441966374225,0.92649959260538,0.938765756788427,0.946594894345443,0.944968198086871,0.934145022857511,0.940863887572241,0.919246369412407,0.893964163079117,0.932500344185718,0.918321904479149
"GSM4915448",0.950271379672503,0.951044082180628,0.943982883495667,0.952209442428707,0.954087892745817,0.944759918088004,0.950216439411676,0.954305920957286,0.943638401200554,0.948714075330889,0.946330830614278,0.944521326450003,0.949496688596025,0.952574628121783,0.94845981177536,0.934578382848328,0.852119918860181,0.934715024841678,0.933329737570387,0.951824173681944,0.937642045779228,1,0.938682861527632,0.94438463439155,0.946834378772983,0.949671316567491,0.936877006978326,0.950202421996546,0.948933792504914,0.943172708683107,0.933733249414524,0.937574963497385,0.947686809737692,0.943919659245772,0.946733060515665,0.946568628963287,0.863996822654548,0.953483443201741,0.95579864894064,0.95313716477696,0.921803164986424,0.944744809445673,0.948060720952731,0.945079894189831,0.950345418318441,0.94727072298278,0.952754979362844,0.933918086356668,0.946611426571174,0.929951278789679,0.945676438294508,0.942119466983806,0.93919297894785,0.892046236905417,0.937935461818892,0.944607269685725,0.934916517927286,0.93794711824436,0.937767954058573,0.936783994336831,0.936223375602336,0.925960732091932,0.93875955589217,0.938203693883241,0.942054814714662,0.941954012491065,0.945017111273445,0.938496140805818,0.944947607572353,0.92065956755791,0.943224980150329,0.948307081256168,0.941274643790218,0.941963674543731,0.937144316246698,0.929409900639023,0.935357918782028,0.940790275986348,0.940647780256695,0.930542789865462,0.941735986218506,0.921291720671265,0.911142108369559,0.941020769222964,0.918970574205449
"GSM4915449",0.94568662779147,0.948158061178776,0.948965685745932,0.950627573016442,0.953739826584442,0.934777133011565,0.946583361092551,0.94636450443436,0.942573486972878,0.942508871260984,0.952039328046419,0.942238032612596,0.946343527934402,0.952889499882981,0.949616960409558,0.931619578852451,0.843104743412251,0.93366803517853,0.926783800004727,0.950434819559478,0.935229031264381,0.938682861527632,1,0.946458236238079,0.941918694378004,0.941386974209537,0.939062215162687,0.937796858122695,0.947981546779635,0.940935611446433,0.931629545587935,0.938368221727638,0.944188262707374,0.942610207048588,0.948760043077439,0.942439671203487,0.857839146618372,0.948085493266975,0.946525143806106,0.952693901231021,0.922252335936054,0.940767559557413,0.937258646088695,0.935758424329691,0.947239861121321,0.943975874835288,0.950398043122554,0.924496714594808,0.949579038501603,0.917891769169084,0.943967113990993,0.947607604883365,0.95077972289094,0.894726050015882,0.949124471594711,0.9558281175091,0.941686001853406,0.946208948195308,0.944703547861805,0.94071219237338,0.945236098341173,0.93958242886344,0.942718788967189,0.948839913929569,0.951638548683217,0.950306754315285,0.954849620668985,0.953661472078886,0.951645237856129,0.918743338405001,0.944602835796145,0.946650581607122,0.948977325265351,0.945922977255977,0.9450222734505,0.934315141939301,0.946815716544944,0.945386137551738,0.943824834551008,0.948597169246253,0.952357510976836,0.934600629184471,0.91358918185605,0.942094516607793,0.934371353808665
"GSM4915451",0.95365428013306,0.952549713592781,0.954836102918806,0.960411215607217,0.962219658083247,0.954768432271623,0.957619088974367,0.961375149763451,0.950220231168191,0.953780696899456,0.958124592660539,0.954618167103091,0.960591017275624,0.960402652345354,0.956367260802993,0.931076307375461,0.861316197219862,0.946776049244632,0.938107349062509,0.958114775471739,0.94284072877335,0.94438463439155,0.946458236238079,1,0.953710903886348,0.957268664189222,0.944311590284397,0.957680539940978,0.957596700189034,0.950309617679355,0.943305749921941,0.95110389933632,0.955810308479815,0.95449865684707,0.956194551956653,0.949518838990736,0.886311893102668,0.954745241376825,0.963443355314504,0.959971556080557,0.929058457857531,0.947052173566004,0.954433403502663,0.951396463056612,0.953718433126617,0.947572473842076,0.95744051184787,0.936074768241763,0.954926174578359,0.934912108212761,0.946034933938893,0.943960431461225,0.949642430848854,0.910330851051372,0.952384642880173,0.960043426896603,0.94678333272782,0.95289088323954,0.948892679957492,0.947692324030872,0.947213793542506,0.93797998132631,0.947213937033204,0.950060720746012,0.952495745458635,0.953779155294111,0.954696339508377,0.95226727698534,0.955147551939807,0.929288986379756,0.948817017931188,0.954647266856347,0.957253598934096,0.952626767805765,0.950862256789909,0.940601644164506,0.950863049172591,0.947689284166266,0.94655128460234,0.943088548994292,0.950736590892503,0.931823083714939,0.924758561038702,0.94946495827389,0.928920334134998
"GSM4915452",0.952723234432947,0.953304715384368,0.948473975605262,0.959502421706122,0.959505607648583,0.955393136789715,0.96017831282957,0.96261349978666,0.944366776617769,0.954407963578047,0.953653547008869,0.951494319617492,0.958055676064454,0.956705734368237,0.954458655326652,0.934918242685146,0.859195900648274,0.947572048731439,0.939114871828174,0.955273588763844,0.944336032169743,0.946834378772983,0.941918694378004,0.953710903886348,1,0.959221676117696,0.940158420588983,0.961472672840549,0.95960737078541,0.951991613295225,0.938592545721398,0.949015779394569,0.956312450016929,0.949468322527259,0.951946454759345,0.950401394287594,0.8800656640137,0.954432411057208,0.96596106936755,0.959254839732946,0.923061001051642,0.943979416735133,0.956413295301388,0.949988396444139,0.950895358955689,0.945569528108436,0.955449034351824,0.937977020538789,0.949763430561634,0.935564891589403,0.946832746636104,0.943009770478323,0.946132596702082,0.907489096419485,0.948187868474285,0.956685930100132,0.941467823565851,0.94806168853952,0.951186052359178,0.944534024413725,0.945873582256601,0.933919083195121,0.945932186948811,0.948875307818429,0.950388339522472,0.950192365272414,0.952214199296754,0.948512111419923,0.952272269930623,0.93069841380349,0.947025997310003,0.957065811526531,0.950855541787994,0.952854432805753,0.949723252733281,0.936964287326579,0.947707955957516,0.949322102126863,0.944176257140572,0.937126532989734,0.949867097445915,0.927696718777352,0.926876439982842,0.948256782835772,0.927982664155959
"GSM4915453",0.95412058575807,0.952568427625758,0.951221526843582,0.962456936233759,0.961654166871205,0.962298259878382,0.964459878398398,0.967458829568473,0.947210909639444,0.959032967116805,0.955578523540975,0.954534006756459,0.961982587857702,0.960380321542795,0.955769947843229,0.933099232296324,0.860563188840802,0.949717424765897,0.939664859674925,0.956293872850652,0.945754407062157,0.949671316567491,0.941386974209537,0.957268664189222,0.959221676117696,1,0.941877527124589,0.96873973169385,0.964796273613954,0.955291520135358,0.940196398062545,0.955461656681627,0.958422203668356,0.954541659542743,0.955575514190061,0.949100931461545,0.885020901712687,0.956888426665963,0.971720430021557,0.96077874444479,0.926009330043314,0.945282374192618,0.959836713092465,0.950468541720269,0.953037437058046,0.944864211695599,0.958172955509878,0.936936014392141,0.951880803436638,0.939875438354157,0.951436467624536,0.941041171223133,0.949177950951968,0.910803791711182,0.951937678045304,0.960517857108674,0.946540088030053,0.954859447345486,0.95318828066433,0.949232610018656,0.950344007315007,0.936133508588222,0.950309608642618,0.951452487987614,0.953947167141556,0.95493551581481,0.955081682560868,0.952012160650457,0.955498397301933,0.935011256655236,0.951816481559268,0.961474507830105,0.957493540730075,0.956591037814369,0.953170862234819,0.943633173969399,0.95063203424594,0.953222594527662,0.946693462220325,0.939329201858773,0.954350291274021,0.932125705087211,0.932187694915522,0.954484720520405,0.931993466437572
"GSM4915454",0.945368723371106,0.940291991258608,0.942245594558684,0.945234124454093,0.953378096546282,0.942364581225732,0.942472317304619,0.94661503840873,0.943006338623931,0.944098918498385,0.942633877633967,0.936668600111296,0.951645791749071,0.947361853772633,0.944052648409188,0.919559849583009,0.82654779935181,0.93225703438866,0.92855996288019,0.949360878300731,0.952498189890024,0.936877006978326,0.939062215162687,0.944311590284397,0.940158420588983,0.941877527124589,1,0.949844263167314,0.94345660417257,0.936548564009234,0.933452174370648,0.939103132196083,0.94966171616032,0.945688175128649,0.939333097008704,0.933738470183935,0.844440008403703,0.946403284309427,0.95156395286166,0.947166676615319,0.916711859033012,0.932618135380892,0.941409865376242,0.941915300436565,0.948270230918218,0.935849409866808,0.947113038575974,0.91694102660838,0.945109104160281,0.914585364591843,0.940116980919154,0.937200124307071,0.93563965678336,0.878101736640284,0.941446286119656,0.944908591733895,0.941444062381282,0.936105671876137,0.93003696633601,0.93057207332405,0.939422155139392,0.920034470694913,0.928370804205453,0.934981782469283,0.935599134695954,0.945679184025482,0.940777435377041,0.938755015545735,0.945975861864932,0.915897440758795,0.940410872192687,0.940277094019407,0.944490265609601,0.935951778589338,0.930024556891341,0.930254353839795,0.941352829208596,0.942992612421942,0.943474949370117,0.939100778138255,0.94012711880769,0.925767061370287,0.896222743753908,0.933595395044442,0.919875178610975
"GSM4915455",0.956494899446697,0.952046574459296,0.949522774011062,0.960560984008549,0.965821090929947,0.973009866303148,0.966209477680546,0.971695411047344,0.947823528521814,0.962067264604066,0.954220329326792,0.955167798004068,0.967347785733239,0.958675418286329,0.9580404486854,0.928728025241974,0.858628879413763,0.950667745968442,0.938698195516717,0.959564252615968,0.954207853990937,0.950202421996546,0.937796858122695,0.957680539940978,0.961472672840549,0.96873973169385,0.949844263167314,1,0.96623960148609,0.95389916169304,0.942135518343474,0.957765077393877,0.966851995430677,0.958476529288496,0.954631776141134,0.950702636782924,0.885559344252058,0.959655022801042,0.976017923843402,0.960947376642837,0.927808385993459,0.946128046075672,0.964387492466312,0.956645820249266,0.957762794115982,0.945094473769897,0.961130130962406,0.939917438893116,0.95275562619133,0.940791630284846,0.950490834135522,0.943516952781393,0.947185308966069,0.909271032087369,0.95521019985788,0.962071658118226,0.952031786016178,0.954970139072383,0.954707570752831,0.950971239079522,0.954149842141803,0.932172525625679,0.949528766939837,0.951617816770384,0.950165201997841,0.959183887582067,0.95230028083728,0.950420031427935,0.959176680982825,0.941333574454434,0.955631011370635,0.961797946632622,0.960821471120687,0.953507491086784,0.953649071092134,0.948813429378838,0.955934357506527,0.95817703882182,0.949704172938495,0.941552406088767,0.954118090924039,0.937188714780014,0.92805866675787,0.955418644483326,0.937496307940714
"GSM4915456",0.956275844023398,0.955541516738594,0.955005354075399,0.962912583863239,0.962637629774035,0.963648140026818,0.966517386311083,0.96881745634096,0.948640366729891,0.960978666562299,0.958932604803348,0.959276154320632,0.96144029892808,0.964722230955402,0.961612587480412,0.938054932254108,0.87327985314127,0.952342111261395,0.941453698074083,0.960614057057603,0.94914134747041,0.948933792504914,0.947981546779635,0.957596700189034,0.95960737078541,0.964796273613954,0.94345660417257,0.96623960148609,1,0.956808458144311,0.942682679207145,0.954630575551478,0.962066254806832,0.955362403447076,0.961470008592072,0.953091180119888,0.890537820471504,0.957813924584075,0.970237800995629,0.96238880296097,0.933745354132482,0.950836528774836,0.959215142873552,0.950084396292231,0.956839417452476,0.950427872159268,0.959363447906451,0.943452103931081,0.95428182601844,0.943599970070942,0.955293798330902,0.94842251315311,0.952652118600506,0.919148367816152,0.955079448659088,0.964128832991768,0.950209073070631,0.954930570510654,0.956513779207777,0.950214933492568,0.952732715074367,0.943056741214479,0.956727069301734,0.956128254643132,0.954761158153722,0.95725933676865,0.958999801354346,0.957586597614326,0.957446334262078,0.939384660715296,0.956270028729879,0.960725090681778,0.958835393585299,0.956299601349004,0.963011509337641,0.947746417696655,0.95614857636305,0.959820645866178,0.951359831431747,0.947683624073493,0.958252360121619,0.940432510026066,0.937544684574343,0.961693412180709,0.945393169675923
